index,source_id,ra_2026p10_deg,dec_2026p10_deg,xpix,ypix,ra_gaia2016_deg,dec_gaia2016_deg,pmra_masyr,pmdec_masyr,Gmag,BPmag,RPmag
49,2815921709063738624,345.0547871036,13.8353116299,1066.175,1710.943,345.0547403135,13.8353329056,15.21633,-7.12567,12.5661,12.9633,11.9997
50,2815920407688446976,345.1218879898,13.7867963114,831.414,1536.524,345.1218685181,13.7867810325,6.33359,5.11724,12.5927,12.9286,12.0911
51,2815143426629697408,345.2422383087,13.4134009948,408.389,192.830,345.2422760356,13.4135018383,-12.29084,-33.77459,12.6228,13.1045,11.9877
52,2816018053769482752,345.2392851621,13.9523458235,421.930,2133.088,345.2393573971,13.9524625793,-23.47924,-39.10396,12.6478,13.0391,12.0913
53,2816020291448048128,345.3304597980,14.0294969771,103.931,2411.432,345.3304153227,14.0296600019,14.45142,-54.60045,12.6619,13.6069,11.6953
54,2816087327297559040,344.9260956946,14.2218784301,1516.497,3102.329,344.9260813116,14.2218506652,4.66952,9.29907,12.6968,12.9943,12.2367
55,2815892816818473984,344.7073259593,13.6559815133,2281.119,1065.167,344.7073374723,13.6559869572,-3.74693,-1.82329,12.7088,13.2515,12.0146
56,2815932364877363712,344.7804189053,13.8813963595,2025.202,1876.557,344.7805113597,13.8814086502,-30.06057,-4.11641,12.7316,13.0236,12.2685
57,2815921575919549056,345.0446390718,13.8126738857,1101.580,1629.416,345.0446556859,13.8127342349,-5.40348,-20.21221,12.7320,13.0737,12.2256
58,2815879828837374336,344.6095672442,13.4476245443,2623.846,315.317,344.6095942764,13.4476866887,-8.80541,-20.81347,12.7514,13.1645,12.1735
59,2815139479555050368,345.3156793442,13.3844447733,150.987,89.029,345.3156882485,13.3844911130,-2.90122,-15.52013,12.8337,13.1805,12.3177
60,2815908347420209536,344.4620594099,13.7600118699,3138.542,1440.607,344.4620376425,13.7602046970,7.08116,-64.58183,12.8709,13.2149,12.3522
61,2815961635078810112,344.3663944416,13.8909699106,3472.126,1912.669,344.3663807591,13.8909667459,4.44855,1.05991,12.8788,13.3820,12.2172
62,2815888796729121920,344.7838674942,13.6079756578,2013.401,892.233,344.7837559413,13.6080659675,36.31263,-30.24663,12.8952,13.4059,12.2195
63,2816087533455988608,344.9402449932,14.2433835616,1467.151,3179.769,344.9402943739,14.2434455187,-16.03023,-20.75075,12.8988,13.2383,12.3925
64,2815914738331616000,344.9858721548,13.7324498728,1306.855,1340.463,344.9857232619,13.7323864240,48.44189,21.25036,12.9003,13.8181,11.9541
65,2815988916711068800,344.4930405585,14.0628533799,3028.602,2530.693,344.4929884263,14.0628596500,16.93690,-2.09999,12.9009,13.3239,12.3122
66,2815895703036458240,344.4728455168,13.5269888101,3102.130,601.636,344.4727748826,13.5269725061,23.00061,5.46057,12.9070,13.2717,12.3732
67,2815881203226870400,344.4102037200,13.3858347494,3322.322,93.804,344.4102136515,13.3858880475,-3.23590,-17.85065,12.9267,13.8012,12.0078
68,2815144874033968128,345.1665028921,13.4909545642,673.992,471.655,345.1664925155,13.4909383987,3.37946,5.41414,12.9539,13.2680,12.4714
69,2816014347213095552,344.5564209341,14.3586256535,2805.978,3595.226,344.5563854657,14.3586799401,11.50804,-18.18171,12.9881,13.3048,12.5118
70,2815159064605859456,344.9403632330,13.5052181640,1465.679,522.334,344.9404781248,13.5052817488,-37.41565,-21.29586,13.0122,13.4637,12.3970
71,2816033279429179776,345.3501563178,14.2545682151,36.845,3221.881,345.3501608180,14.2546038010,-1.46080,-11.91848,13.0209,13.3380,12.4971
72,2815140475987461760,345.2561988688,13.4038986868,359.439,158.699,345.2562045682,13.4039586930,-1.85685,-20.09735,13.1053,13.5004,12.5437
73,2815157685920615296,345.0968560145,13.5301378572,917.962,612.436,345.0967919639,13.5301951146,20.85655,-19.17671,13.1144,13.5010,12.5602
74,2816011564074288384,344.6234735881,14.3565012122,2572.123,3587.319,344.6234504256,14.3565289501,7.51537,-9.29000,13.1220,13.4645,12.6176
75,2815996514508887296,344.6256845256,14.2267423068,2564.840,3120.150,344.6255892259,14.2268039381,30.93898,-20.64163,13.1314,13.4729,12.6227
76,2815985622471793792,344.4390792832,13.9463285295,3217.761,2111.494,344.4390263745,13.9462776148,17.19788,17.05240,13.1350,13.4436,12.6614
77,2815881198931302528,344.4159003221,13.3847695748,3302.377,89.934,344.4159097492,13.3848320048,-3.07157,-20.90912,13.1352,14.2034,12.1056
78,2815941779445693056,344.8254803623,13.9656753840,1867.694,2179.935,344.8254709249,13.9656806527,3.06736,-1.76462,13.1755,13.7362,12.4645
79,2815929684817753216,344.6813306310,13.7813271429,2371.750,1516.472,344.6813332787,13.7813446896,-0.86124,-5.87677,13.1776,13.7034,12.5037
80,2816011220476904832,344.5600642820,14.3290223219,2793.398,3488.630,344.5600630182,14.3290561361,0.41010,-11.32508,13.1981,13.6931,12.5447
81,2815915803483477760,344.8340020954,13.6772917459,1837.970,1141.749,344.8339990727,13.6773167996,0.98365,-8.39102,13.2033,13.7572,12.5043
82,2815885773072112256,344.6764405788,13.4741824231,2389.626,410.738,344.6764479355,13.4741947918,-2.39608,-4.14254,13.2326,13.5290,12.7706
83,2815165451221484288,345.3069051863,13.6534303308,183.589,1057.383,345.3069107110,13.6534438681,-1.79807,-4.53395,13.2688,13.7904,12.5915
84,2816092889279636992,344.7770648641,14.3455047458,2036.449,3547.394,344.7770896456,14.3455427543,-8.04104,-12.72985,13.2924,13.8147,12.6143
85,2815878317008888832,344.6275508959,13.3849490588,2561.082,89.612,344.6275045680,13.3850230528,15.09471,-24.78216,13.2929,13.7249,12.6958
86,2816043617414822784,345.2626965918,14.2386667533,341.931,3164.027,345.2626901942,14.2386966776,2.07687,-10.02229,13.2966,13.5941,12.7691
87,2815924217324639744,344.9997522878,13.8204800781,1258.519,1657.403,344.9997128516,13.8205294954,12.82563,-16.55092,13.2994,14.0275,12.4762
88,2815991669785781376,344.6983545372,14.1015056921,2311.521,2669.085,344.6983385507,14.1015057985,5.19289,-0.03561,13.3038,13.7300,12.7072
89,2816043514335607168,345.3167287700,14.2422482991,153.402,3177.281,345.3165394129,14.2423895853,61.47039,-47.31971,13.3093,14.2417,12.3537
90,2815889823225629824,344.6690834823,13.5640390959,2415.146,734.253,344.6690970820,13.5640667050,-4.42777,-9.24688,13.3152,13.6334,12.8383
91,2815877659878251008,344.5012069919,13.3631527081,3003.704,11.640,344.5011953500,13.3631504378,3.79353,0.76038,13.3306,13.6489,12.8462
92,2815916795620255872,344.7653014656,13.7323375688,2078.214,1339.961,344.7653405346,13.7323796073,-12.71100,-14.07957,13.3617,13.6856,12.8587
93,2815170609478037504,345.2581746763,13.7778637601,354.846,1505.050,345.2581989344,13.7779016630,-7.89078,-12.69448,13.3632,13.7399,12.8119
94,2816005821702342912,344.3549826386,14.2117866945,3509.643,3067.743,344.3549164209,14.2118489130,21.49896,-20.83828,13.3668,13.7640,12.7900
95,2816041422687123456,345.0827351026,14.2429979178,969.939,3178.736,345.0826783527,14.2430100680,18.42250,-4.06937,13.3745,13.6607,12.9244
96,2815944425145554048,344.9400595125,14.0767805409,1467.560,2579.981,344.9400428797,14.0767885470,5.40337,-2.68139,13.3860,13.6810,12.9303
97,2815986653263942784,344.4836654919,14.0341596929,3061.498,2427.442,344.4836594696,14.0341858924,1.95679,-8.77474,13.3955,13.8094,12.8136
98,2815167139144463616,345.3231257900,13.7357507241,127.434,1353.858,345.3231182494,13.7357940339,2.45328,-14.50537,13.4353,13.9322,12.7768
99,2815883986365676928,344.5187846467,13.4915402596,2941.503,473.785,344.5187067990,13.4915358853,25.35333,1.46504,13.4513,13.8236,12.9123
100,2816006203955067264,344.4160913882,14.2522418149,3296.107,3212.972,344.4160393389,14.2522584964,16.89587,-5.58696,13.4525,13.7872,12.9544
101,2815884226883856896,344.5247752771,13.5161717720,2920.412,562.436,344.5247847805,13.5161852265,-3.09474,-4.50621,13.4572,13.9715,12.7913
102,2815167723259976704,345.1686111316,13.6687333114,667.477,1111.693,345.1686087527,13.6687423141,0.77418,-3.01519,13.4835,13.8204,12.9778
103,2816006130939987200,344.4330991214,14.2526400083,3236.757,3214.298,344.4331071315,14.2526644406,-2.60018,-8.18288,13.4841,13.8629,12.9407
104,2815135631264292352,344.9117312368,13.4945375122,1565.895,483.849,344.9117358475,13.4945732111,-1.50158,-11.95630,13.4931,13.8277,12.9961
105,2815151608542714240,345.2851594033,13.5806122580,259.184,795.085,345.2851408880,13.5806397406,6.02777,-9.20448,13.4957,13.8799,12.9407
106,2815943596216180992,344.7915207626,14.0534669067,1986.264,2496.005,344.7915172166,14.0534758412,1.15209,-2.99233,13.5006,13.8061,13.0228
107,2815902506264692608,344.5409443471,13.6086812489,2863.389,895.411,344.5409834759,13.6086795393,-12.73713,0.57260,13.5059,13.2713,12.4482
108,2815943772310517120,344.7772764204,14.0765305805,2035.986,2579.048,344.7772778032,14.0765045636,-0.44921,8.71358,13.5165,13.8204,13.0478
109,2815930853048878336,344.8053863654,13.8174554232,1937.982,1646.351,344.8054513756,13.8175263882,-21.14320,-23.76767,13.5170,13.8612,13.0034
110,2816088358089707904,344.8362291767,14.2675254994,1830.102,3266.617,344.8361964424,14.2675333867,10.62525,-2.64165,13.5171,13.8321,12.9378
111,2816010876879546624,344.6608959977,14.3562476291,2441.604,3586.292,344.6609241777,14.3562805408,-9.14334,-11.02284,13.5283,13.8040,13.0918
112,2815142881169145600,345.1637654899,13.4234593062,683.251,228.644,345.1637898972,13.4234815375,-7.95119,-7.44574,13.5438,14.0337,12.8928
113,2816037363942441984,345.0912643142,14.1464030551,939.818,2831.011,345.0912875806,14.1464611798,-7.55612,-19.46716,13.5456,14.0058,12.9211
114,2815914257295251584,344.9261273857,13.7032439101,1515.753,1235.224,344.9260909028,13.7032576576,11.87110,-4.60434,13.5572,13.9486,12.9997
115,2815920923084520960,345.0385585708,13.7842117840,1122.754,1526.935,345.0385271539,13.7842287059,10.21914,-5.66747,13.5612,14.0594,12.8987
116,2815131645534644736,344.8944605976,13.4039218585,1626.287,157.601,344.8944468430,13.4039857930,4.48122,-21.41299,13.5707,13.9293,13.0406
117,2815143740162604672,345.2027534159,13.4477201357,546.852,316.176,345.2027342849,13.4477397178,6.23170,-6.55847,13.5860,14.0311,12.9742
118,2815991291828659840,344.6967640369,14.0901041730,2317.099,2628.042,344.6968127042,14.0901506677,-15.80929,-15.57205,13.5906,13.9221,13.0923
119,2815928482226933120,344.7133937666,13.7270445668,2259.752,1320.985,344.7134178651,13.7270596512,-7.84058,-5.05206,13.5958,13.9337,13.0932
120,2815933533108468096,344.6877366832,13.8476774756,2349.194,1755.319,344.6876928098,13.8476699166,14.26705,2.53166,13.5994,14.0314,13.0081
121,2815156762503442432,345.1828055488,13.5130782236,617.032,551.381,345.1826505361,13.5131817591,50.47978,-34.67622,13.6444,14.0869,13.0414
122,2815944906181890048,344.9243862474,14.1279459257,1522.351,2764.159,344.9244044002,14.1279599312,-5.89587,-4.69075,13.6616,14.0584,13.1037
123,2815169338167677824,345.1464314372,13.7358973923,745.370,1353.388,345.1463767493,13.7360462600,17.79228,-49.85890,13.6930,14.2650,12.9817
124,2815955141088263424,344.3443427732,13.7371524566,3550.355,1359.065,344.3443609069,13.7371719263,-5.89964,-6.52081,13.7295,14.2603,13.0456
125,2815991223109182848,344.6600306157,14.0789929759,2445.394,2588.132,344.6600227777,14.0790165678,2.54624,-7.90140,13.7334,14.1416,13.1622
126,2815923053388298368,345.1019491685,13.8511701217,901.376,1768.195,345.1019174999,13.8511964711,10.29805,-8.82496,13.7369,14.1247,13.1841
127,2815145286350828800,345.2598142582,13.5291312719,347.560,609.589,345.2597918760,13.5291497092,7.28825,-6.17505,13.7524,14.1042,13.2288
128,2816043862228595072,345.2738950813,14.2799363672,303.119,3312.679,345.2739043898,14.2799364606,-3.02129,-0.03130,13.7649,14.1132,13.2519
129,2815157346618992896,345.1994537258,13.5608728657,559.009,723.532,345.1994444662,13.5608742574,3.01478,-0.46610,13.7650,14.0976,13.2650
130,2815267705802723712,345.3510561437,13.9166766729,31.131,2005.414,345.3510606882,13.9167363874,-1.47735,-19.99965,13.7671,14.1537,13.2180
131,2815933155151311104,344.6080614073,13.8226913699,2627.781,1665.598,344.6080640661,13.8227148656,-0.86470,-7.86920,13.7843,14.0652,13.3485
132,2815161675946054912,345.1277193639,13.6191450269,810.312,932.992,345.1276923274,13.6191736582,8.80046,-9.58923,13.7913,14.2046,13.2064
133,2816019844771439488,345.2948465470,14.0084639321,228.180,2335.465,345.2948458961,14.0084753112,0.21151,-3.81112,13.8196,14.1972,13.2697
134,2815164905761461632,345.2300172427,13.6530606408,452.577,1055.583,345.2300360354,13.6531099075,-6.11621,-16.50045,13.8216,14.3082,13.1828
135,2816048432073748608,345.1249217576,14.3173928049,823.042,3446.739,345.1249398120,14.3173903388,-5.85899,0.82594,13.8251,14.1759,13.3110
136,2815983045491416576,344.5597392115,13.9747220107,2796.053,2213.099,344.5597014342,13.9747418363,12.27791,-6.64002,13.8334,14.1832,13.3224
137,2816038639548292736,344.9946624052,14.1455982683,1277.045,2827.829,344.9946853835,14.1456706646,-7.46255,-24.24703,13.8365,14.1961,13.3095
138,2816025101811404288,345.2490156680,14.1469129051,389.115,2833.610,345.2488598968,14.1469822163,50.58881,-23.21377,13.8488,14.3089,13.2319
139,2816087670894941568,344.8971013264,14.2438121148,1617.697,3181.265,344.8970996307,14.2438175404,0.55046,-1.81715,13.8530,14.1880,13.3550
140,2815905873519049216,344.5778837851,13.7303967578,2733.647,1333.444,344.5778537325,13.7303808763,9.77764,5.31902,13.8541,14.2372,13.3035
141,2815983148570631552,344.5043151806,13.9659607492,2989.725,2181.813,344.5042204467,13.9659623034,30.79043,-0.52052,13.8558,14.1907,13.3527
142,2816047573080290176,345.1234861572,14.2988370352,827.973,3379.927,345.1234847650,14.2989036736,0.45183,-22.31861,13.8575,14.3057,13.2433
143,2815988439970374144,344.5609333355,14.0672131262,2791.486,2546.068,344.5609290917,14.0672156080,1.37869,-0.83118,13.8725,14.1053,13.3922
144,2816201229830093568,344.3549749458,14.3461917382,3508.679,3551.643,344.3549771383,14.3461626775,-0.71140,9.73304,13.8818,14.2433,13.3558
145,2816042865796139392,345.2239333899,14.1850195003,476.895,2970.655,345.2239038880,14.1850738064,9.57954,-18.18825,13.8969,14.2618,13.1805
146,2816024277177684480,345.2165838967,14.0941228072,502.039,2643.371,345.2165941900,14.0941566800,-3.34366,-11.34470,13.9036,14.2468,13.3960
147,2815915975282168832,344.8641353770,13.7066304838,1732.574,1247.371,344.8641247397,13.7066329859,3.46122,-0.83802,13.9052,14.6625,13.0604
148,2815923534424643584,345.1538539630,13.8836971511,720.100,1885.508,345.1538592270,13.8837080811,-1.71153,-3.66068,13.9110,14.2289,13.4278
149,2816003901852598784,344.3357140866,14.1529798077,3577.344,2856.169,344.3356459517,14.1530114620,22.12713,-10.60168,13.9169,14.3562,13.3070
150,2815916044001645312,344.8595725754,13.7232052833,1748.536,1307.040,344.8594906118,13.7231868689,26.66769,6.16738,13.9182,14.3587,13.3027
151,2815138895439497216,345.2414649155,13.3874766554,410.943,99.490,345.2414188189,13.3874159169,15.01917,20.34259,13.9232,14.3944,13.2907
152,2816035134854979584,345.0298822533,14.0723334503,1153.892,2564.157,345.0299213816,14.0723168511,-12.71160,5.55942,13.9352,14.3122,13.3910
153,2815171227953320192,345.1630747972,13.7851194421,687.402,1530.665,345.1630883884,13.7851285456,-4.42085,-3.04895,13.9374,14.2941,13.3751
154,2816017542668970880,345.1965812383,13.9225346770,570.976,2025.532,345.1965664016,13.9225472054,4.82313,-4.19602,13.9389,14.2243,13.4926
155,2815885085877346432,344.7357533671,13.4615516107,2181.993,365.148,344.7356416682,13.4615864412,36.38253,-11.66548,13.9480,14.3209,13.4096
156,2815957791083719040,344.4975669206,13.8606924170,3013.852,1802.875,344.4975853209,13.8606693094,-5.98320,7.73923,13.9563,14.3464,13.4009
157,2815130649102233984,344.9860015626,13.3807283832,1305.656,74.223,344.9860110101,13.3807766043,-3.07828,-16.15026,13.9575,14.4562,13.3013
158,2815918449183363456,344.9326657143,13.7997452481,1493.013,1582.639,344.9327030251,13.7997618145,-12.13547,-5.54844,13.9612,14.3256,13.4330
159,2816017473949493632,345.2704267385,13.9694623606,313.232,2194.897,345.2704411396,13.9695282256,-4.68058,-22.05958,13.9852,14.3622,13.4388
160,2816021081722019968,345.1181237564,13.9638158158,845.303,2173.786,345.1181320866,13.9638165356,-2.70753,-0.24109,13.9993,14.3335,13.4975
161,2815888728009645568,344.7942158962,13.6002060472,1977.198,864.254,344.7942362518,13.6002235823,-6.62636,-5.87287,14.0031,14.3765,13.4692
162,2815160576434346240,344.9922353639,13.5868519185,1284.279,816.315,344.9922588608,13.5868750039,-7.64935,-7.73180,14.0087,14.3771,13.4724
163,2815144186839227520,345.3002054132,13.4877583353,205.893,460.888,345.3001738197,13.4878061273,10.28948,-16.00656,14.0098,14.5291,13.3332
164,2816090591472708480,344.9232202214,14.3543062863,1526.688,3579.093,344.9232273720,14.3543055065,-2.32012,0.26117,14.0150,14.2846,13.5853
165,2815904258611349120,344.6234467158,13.6457972140,2574.587,1028.720,344.6234285238,13.6458215599,5.92092,-8.15396,14.0214,14.3879,13.4891
166,2815892679379518976,344.6623573753,13.6639972128,2438.410,1094.128,344.6623554180,13.6639902638,0.63699,2.32736,14.0280,14.4220,13.4710
167,2816044240185671552,345.1558449180,14.2485293473,714.848,3198.951,345.1558427870,14.2485591784,0.69177,-9.99107,14.0287,14.4260,13.4742
168,2815932296157887488,344.7945714877,13.8735978502,1975.747,1848.471,344.7945629230,13.8736082773,2.78483,-3.49227,14.0294,14.3959,13.5057
169,2815888281333020928,344.7507230905,13.5840052285,2129.407,805.975,344.7507059456,13.5840423792,5.58153,-12.44254,14.0385,14.7428,13.2057
170,2815142228334117120,345.1783899416,13.4206019903,632.024,218.425,345.1784221007,13.4205941288,-10.47663,2.63297,14.0518,14.4440,13.4924
171,2815144874033968000,345.1653700982,13.4908077038,677.957,471.121,345.1653594347,13.4907911802,3.47286,5.53410,14.0775,14.4592,13.5150
172,2815889346484899968,344.6039135238,13.5308780984,2643.340,615.064,344.6038543857,13.5309236459,19.25684,-15.25480,14.0834,14.5760,13.4339
173,2815905907878788864,344.6219304989,13.7133253471,2579.665,1271.830,344.6219033321,13.7133296151,8.83939,-1.42943,14.0856,14.3495,13.6445
174,2816104507166738816,344.7272689843,14.3567286964,2210.112,3587.873,344.7272838610,14.3567355032,-4.82693,-2.27972,14.0881,14.4184,13.5955
175,2815906388915124224,344.6114583944,13.7681149031,2616.098,1469.109,344.6114776136,13.7681306622,-6.25196,-5.27808,14.0916,14.6171,13.4121
176,2815909446931837440,344.5965242462,13.8035604633,2668.184,1596.767,344.5964792006,13.8035577404,14.65102,0.91196,14.0993,14.4723,13.5634
177,2815908141261779968,344.4555166991,13.7335085875,3161.576,1345.229,344.4555109285,13.7335275513,1.87747,-6.35137,14.1097,14.4764,13.5808
178,2816005963436899584,344.3955096363,14.2168583700,3368.166,3085.718,344.3955249535,14.2168788787,-4.97293,-6.86880,14.1162,14.5118,13.5500
179,2816088529888840192,344.8840769762,14.2751459817,1663.163,3294.063,344.8840868725,14.2751777838,-3.21214,-10.65119,14.1180,14.3872,13.2017
180,2816091931502497536,344.8528667022,14.3185062228,1772.059,3450.158,344.8529043777,14.3185440251,-12.22633,-12.66077,14.1260,14.4882,13.6031
181,2815919067658619008,344.8380993773,13.8165436104,1823.623,1643.057,344.8380014126,13.8165157730,31.86108,9.32333,14.1307,14.5855,13.5150
182,2816092412538834176,344.7809904140,14.3162287614,2022.786,3441.989,344.7809522348,14.3162346666,12.38991,-1.97780,14.1331,14.4771,13.6274
183,2815958959314821248,344.4155249094,13.8914137566,3300.416,1913.940,344.4154871751,13.8914481873,12.26840,-11.53156,14.1387,14.8177,13.3442
184,2816013556939105664,344.4134414803,14.3473082088,3304.736,3555.257,344.4133254527,14.3472755575,37.64811,10.93560,14.1474,14.6001,13.5338
185,2815158411770881280,345.1751569950,13.5967178063,644.221,852.460,345.1751746979,13.5967400349,-5.76293,-7.44480,14.1477,14.4717,13.6542
186,2815151642902464256,345.3262126619,13.5678139502,115.421,749.280,345.3262395454,13.5678115233,-8.75259,0.81283,14.1519,14.6425,13.5009
187,2815939168105598080,344.8564940959,13.9682764315,1759.345,2189.297,344.8564941907,13.9682857365,-0.03079,-3.11641,14.1584,14.6875,13.4834
