index,source_id,ra_2026p10_deg,dec_2026p10_deg,xpix,ypix,ra_gaia2016_deg,dec_gaia2016_deg,pmra_masyr,pmdec_masyr,Gmag,BPmag,RPmag
144,2558870360234325120,24.7541347906,2.7375415091,3205.032,1574.878,24.7540102995,2.7375638857,41.64711,-7.49441,14.5429,14.8670,14.0409
145,2558887883700861056,24.6483205052,2.9338713272,3585.252,2281.834,24.6483203317,2.9338754296,0.05801,-1.37396,14.5462,14.9338,13.9895
146,2560588484591591168,24.8167577138,3.2486047921,2979.322,3414.702,24.8167214999,3.2486747686,12.10931,-23.43659,14.5656,15.7193,13.4052
147,2560580581851734784,24.6952365652,3.1292864141,3416.294,2985.291,24.6952334396,3.1293419682,1.04526,-18.60623,14.5935,14.9707,14.0416
148,2558856788137676544,24.7456465053,2.5349620308,3235.804,845.578,24.7456762888,2.5349811841,-9.96537,-6.41485,14.5981,15.0406,13.9799
149,2558815350293205376,24.8338375726,2.5072254666,2918.638,745.635,24.8338530913,2.5072320303,-5.19255,-2.19833,14.6130,14.9033,14.1526
150,2512254434470892928,25.5743216313,2.3451158332,255.159,162.119,25.5743238139,2.3452273205,-0.73039,-37.33944,14.6142,14.9667,14.0916
151,2558869913557726080,24.8565988172,2.7485954498,2836.559,1614.569,24.8565821086,2.7485948691,5.58964,0.19450,14.6168,14.9408,14.1250
152,2560408267763740672,25.2123624394,3.1629874075,1557.360,3106.280,25.2123291878,3.1630498993,11.11971,-20.92983,14.6258,14.9903,14.0939
153,2512268831201262592,25.6299722100,2.6168713543,55.370,1140.572,25.6299306284,2.6168824638,13.91203,-3.72081,14.6370,14.9607,14.1438
154,2558813941543947008,25.0695077660,2.5906894672,2070.996,1045.987,25.0694229362,2.5906582085,28.38224,10.46920,14.6385,15.2867,13.8660
155,2560426134827688832,25.1428410859,3.2977714501,1807.260,3591.522,25.1428512228,3.2977818758,-3.38942,-3.49180,14.6492,14.9680,14.1643
156,2560315255951995264,25.1262836901,2.6103357678,1866.809,1116.707,25.1262854607,2.6104043178,-0.59240,-22.95883,14.6577,14.9721,14.1708
157,2558883485654380288,24.7373167233,2.8679422232,3265.347,2044.353,24.7372375546,2.8681005870,26.48207,-53.03939,14.6640,15.6928,13.6438
158,2558863694445084544,24.8290787501,2.6478004564,2935.618,1251.725,24.8291249311,2.6479826679,-15.45047,-61.02647,14.6707,15.4748,13.7923
159,2560357106113339008,25.4696283248,3.0740282888,632.494,2786.187,25.4696367584,3.0740788602,-2.82053,-16.93743,14.6817,15.1425,14.0660
160,2558810127612974720,24.9309466250,2.4157364148,2569.428,416.191,24.9309089439,2.4157496647,12.60897,-4.43766,14.6820,15.0215,14.1726
161,2560388132957046528,24.8205616462,3.0021598461,2965.895,2527.451,24.8205420580,3.0021943441,6.55150,-11.55411,14.6858,15.0202,14.1797
162,2558863557006131968,24.8040817255,2.6259989180,3025.537,1173.261,24.8039963322,2.6260528188,28.56999,-18.05252,14.6867,15.2377,13.9869
163,2560303917238360448,25.3351598167,2.6247585283,1115.637,1168.681,25.3350984329,2.6248376239,20.53716,-26.49076,14.6909,15.1351,14.0791
164,2560330786553756032,25.2617494530,2.9112038961,1379.743,2199.856,25.2617182076,2.9112328581,10.45124,-9.69999,14.6911,15.0365,14.1822
165,2560408920598795904,25.2879808834,3.1801865800,1285.549,3168.227,25.2879615149,3.1802173593,6.47692,-10.30861,14.7187,15.0652,14.1966
166,2560404797430192768,25.4431342793,3.1227372132,727.784,2961.518,25.4431160730,3.1227549055,6.08861,-5.92552,14.7211,15.0397,14.2326
167,2560420358096176896,25.1597450503,3.1995098651,1746.499,3237.759,25.1597429643,3.1995442823,0.69758,-11.52704,14.7274,15.4732,13.8815
168,2560424760438154624,25.0647306829,3.2784740349,2088.007,3522.058,25.0647148053,3.2784904753,5.30903,-5.50623,14.7302,15.1016,14.1894
169,2558798063049937792,24.9975399708,2.3906269205,2329.909,325.760,24.9975244673,2.3906539773,5.18790,-9.06188,14.7396,15.1512,14.1524
170,2560379371223778304,25.1825117407,3.0162179834,1664.644,2577.891,25.1826032990,3.0162856656,-30.62232,-22.66820,14.7438,15.3721,13.9805
171,2560408233404001792,25.2420462762,3.1806800197,1450.664,3169.985,25.2420009361,3.1806337905,15.16196,15.48315,14.7498,15.2816,14.0684
172,2560580788010189696,24.7762389922,3.1410719822,3125.087,3027.607,24.7762158157,3.1410750207,7.75062,-1.01767,14.7816,15.4125,14.0149
173,2560325701312479104,25.4818521010,2.8309080535,588.298,1910.945,25.4817035025,2.8309145931,49.70802,-2.19023,14.7843,15.3343,14.0803
174,2560354322974535424,25.4593104383,2.9908137663,669.506,2486.594,25.4593496091,2.9908611983,-13.10126,-15.88597,14.8078,15.2662,14.1888
175,2558862801091889152,24.8235778670,2.5792943275,2955.468,1005.102,24.8235905666,2.5793061097,-4.24906,-3.94610,14.8388,15.1635,14.3444
176,2560387377042802816,24.8933318442,2.9681552779,2704.300,2404.964,24.8932286561,2.9685043309,34.51353,-116.90519,14.8599,16.1301,13.7417
177,2560366039645356800,25.5925278733,3.2221481147,190.870,3319.614,25.5924431231,3.2221376506,28.33974,3.50465,14.8718,15.8794,13.8731
178,2558867233498351232,24.7033150474,2.6462245165,3387.907,1246.190,24.7032750180,2.6462475511,13.39238,-7.71477,14.8756,15.4647,14.1508
179,2558817892913859072,24.8819474005,2.6074810847,2745.521,1106.528,24.8819467061,2.6075068206,0.23232,-8.61948,14.8779,15.2003,14.3875
180,2512254056513763072,25.4732606556,2.3382901017,618.694,137.446,25.4732573547,2.3382973473,1.10463,-2.42669,14.8964,15.2016,14.4231
181,2560397581885095168,24.8822419954,3.0847885886,2744.076,2824.864,24.8822479755,3.0848084658,-1.99994,-6.65729,14.9113,15.1985,14.4572
182,2558882935898538624,24.6954236766,2.8322408873,3416.031,1915.881,24.6953958814,2.8322310248,9.29783,3.30316,14.9153,15.2693,14.3856
183,2558861220543896832,24.6788211204,2.6222663034,3476.032,1159.969,24.6788611445,2.6223485835,-13.39087,-27.55732,14.9163,15.5446,14.1549
184,2560379646101711616,25.2492606536,3.0293438572,1424.683,2625.160,25.2492162673,3.0293619589,14.84513,-6.06264,14.9212,15.4094,14.2798
185,2560326182349006848,25.3561555680,2.8204834688,1040.257,1873.309,25.3560631957,2.8205099032,30.89992,-8.85343,14.9269,15.4102,14.2806
186,2558809436122513664,24.8093396853,2.4890469848,3006.769,680.212,24.8092941348,2.4890312108,15.24142,5.28304,14.9349,15.4672,14.2495
187,2560324052045039616,25.3052301597,2.7572301810,1223.338,1645.567,25.3052225360,2.7572528390,2.55040,-7.58862,14.9351,15.3069,14.3924
188,2560319207321905664,25.0695078778,2.6806534898,2070.975,1369.860,25.0694616386,2.6806738755,15.46956,-6.82757,14.9524,15.3659,14.3788
189,2560391775089328896,24.8054168897,3.0555645151,3020.288,2719.731,24.8054030706,3.0556075280,4.62171,-14.40593,14.9524,15.5503,14.2112
190,2560328450091522816,25.2096507277,2.8353849948,1567.042,1926.892,25.2095621702,2.8353733488,29.62347,3.90049,14.9525,15.7323,14.0904
191,2560405484624959872,25.3765942068,3.1384736849,966.992,3018.112,25.3765360753,3.1384888712,19.44025,-5.08621,14.9933,15.4253,14.3911
192,2560426134827689088,25.1412927627,3.2935859945,1812.825,3576.454,25.1412779088,3.2936610483,4.96665,-25.13711,15.0053,15.6938,14.1963
193,2560372877233212928,24.8550304985,2.8539615924,2842.105,1993.893,24.8550241495,2.8539784518,2.12376,-5.64656,15.0157,15.4357,14.4267
194,2560387308323325824,24.9218932101,2.9863279073,2601.602,2470.364,24.9219089202,2.9863459840,-5.25448,-6.05429,15.0201,15.3852,14.4948
195,2560315565189842176,25.0812159958,2.6323473193,2028.881,1195.954,25.0812519390,2.6324116495,-12.02543,-21.54555,15.0237,15.4622,14.4191
196,2558883210776473728,24.7608370775,2.8509146480,3180.796,1983.023,24.7608345716,2.8509159375,0.83824,-0.43187,15.0461,15.7227,14.2504
197,2560322230978880000,25.1393025301,2.7647937479,1819.987,1672.758,25.1393376800,2.7648292989,-11.75875,-11.90678,15.0476,15.5134,14.4221
198,2560300859221649152,25.2150790929,2.4790534033,1547.447,644.087,25.2150952001,2.4790770162,-5.38957,-7.90843,15.0484,15.4386,14.4899
199,2560389816584226048,24.7419389423,3.0179186625,3248.542,2584.279,24.7419374884,3.0179149347,0.48629,1.24853,15.0506,15.3659,14.5695
200,2560411016542836480,25.4677654283,3.1617251212,639.278,3101.908,25.4676268400,3.1616957973,46.34548,9.82121,15.0962,16.1957,14.0569
201,2560384593904210816,24.8151526961,2.8845319252,2985.460,2103.987,24.8151532216,2.8845332871,-0.17579,-0.45613,15.0983,15.5433,14.2773
202,2560355078888779392,25.3563596419,3.0010935316,1039.641,2523.513,25.3563186193,3.0010847250,13.72049,2.94953,15.1105,15.5947,14.4644
203,2560382051283370624,25.0632349946,3.0402992720,2093.442,2664.594,25.0631899564,3.0403595794,15.06302,-20.19822,15.1147,15.8456,14.2819
204,2558863728804825216,24.7506558121,2.5828915335,3217.729,1018.126,24.7506191428,2.5828845899,12.26883,2.32555,15.1196,15.4660,14.6017
205,2560367409739736576,25.0123746300,2.7502990247,2276.402,1620.603,25.0123737702,2.7503220603,0.28765,-7.71512,15.1340,15.5170,14.5797
206,2560355559925115392,25.3643038364,3.0231629123,1011.095,2602.970,25.3643561293,3.0232414510,-17.48965,-26.30428,15.1678,16.0577,14.2319
207,2560305085469463552,25.3140319702,2.6675039062,1191.641,1322.555,25.3140272798,2.6675199010,1.56920,-5.35697,15.1682,15.5163,14.6490
208,2560375827875686912,25.1148422419,2.8622006936,1907.933,2023.424,25.1148619056,2.8622492422,-6.57757,-16.25992,15.1753,15.5946,14.5812
209,2560323536649152896,25.3634125145,2.7660434200,1014.127,1677.329,25.3633809663,2.7660689831,10.55387,-8.56161,15.1988,15.5411,14.6863
210,2560356556357554304,25.5492665264,3.0666274821,346.185,2759.640,25.5491708151,3.0666429487,32.00981,-5.18007,15.2077,15.6071,14.6362
211,2560390503778987776,24.6996247398,3.0069110122,3400.686,2544.709,24.6996333556,3.0069481368,-2.88165,-12.43383,15.2138,15.6957,14.5752
212,2560381810765202304,25.0591978605,3.0316170977,2107.958,2633.338,25.0592199178,3.0316559338,-7.37713,-13.00700,15.2160,15.9984,14.3538
213,2560296770412784128,25.2958836876,2.4327023547,1256.796,477.241,25.2958900025,2.4327045601,-2.11310,-0.73863,15.2243,15.9942,14.3651
214,2560306837816121600,25.4869413813,2.6171431974,569.774,1141.381,25.4869364052,2.6171947620,1.66485,-17.27006,15.2343,15.5094,14.7891
215,2558791401555566720,24.9334138640,2.3230397085,2560.614,82.460,24.9333870164,2.3230548085,8.98443,-5.05729,15.2364,15.6554,14.6177
216,2558814285141316224,24.8820532672,2.4839549750,2745.240,661.820,24.8820306137,2.4839601728,7.58000,-1.74086,15.2510,15.5538,14.7795
217,2560397788043524992,24.9029965778,3.1077197823,2669.449,2907.401,24.9029892796,3.1077254897,2.44074,-1.91154,15.2531,15.8651,14.5140
218,2560423038155885952,25.1836525715,3.2865547399,1660.575,3551.142,25.1836931316,3.2865948336,-13.56211,-13.42822,15.2566,16.5417,14.1360
219,2512253506757949312,25.4197534099,2.3060941591,811.145,21.490,25.4196869172,2.3061064455,22.25175,-4.11499,15.2680,16.0387,14.4110
220,2560303985958030464,25.3702489618,2.6322892331,989.452,1195.813,25.3702992313,2.6323467226,-16.81854,-19.25444,15.2696,15.7743,14.5997
221,2560356625077002240,25.5134875375,3.0623407594,474.807,2744.161,25.5134828672,3.0623293193,1.56194,3.83155,15.2723,16.1228,14.3658
222,2560304844951295360,25.3259002655,2.6551654454,1148.954,1278.142,25.3259391620,2.6551770002,-13.01327,-3.86996,15.2862,15.7014,14.6961
223,2560411875536295040,25.4565641686,3.1859549100,679.566,3189.128,25.4564575941,3.1862121234,35.63887,-86.14617,15.2890,15.6527,14.7457
224,2560410462491629696,25.2878054189,3.2401742199,1286.206,3384.195,25.2877928127,3.2402010890,4.21534,-8.99904,15.2962,15.7494,14.6814
225,2560395485941070208,25.0712700894,3.0891197289,2064.546,2840.349,25.0712545563,3.0891092866,5.19480,3.49735,15.3027,15.6787,14.7591
226,2560422217817515776,25.2156383111,3.2606873886,1545.605,3458.019,25.2156576709,3.2607174791,-6.47349,-10.07793,15.3034,15.6144,14.8261
227,2560320031955828736,25.0437247098,2.6956158080,2163.689,1423.732,25.0437201888,2.6956182590,1.51253,-0.82090,15.3057,15.6525,14.8000
228,2558867297922530944,24.6743367822,2.6415777765,3492.132,1229.499,24.6742430427,2.6416153125,31.36196,-12.57159,15.3181,15.6737,14.7862
229,2560301271538508800,25.2143179832,2.5213077613,1550.194,796.207,25.2142987724,2.5213269161,6.42785,-6.41535,15.3184,15.5945,14.8758
230,2558871081788829952,24.8043936630,2.7986338495,3024.235,1794.760,24.8043242643,2.7986958590,23.21539,-20.76828,15.3229,16.1848,14.4054
231,2558871219227783552,24.7468834836,2.8007039620,3231.030,1802.277,24.7468355054,2.8007885549,16.04970,-28.33196,15.3243,15.9891,14.5322
232,2560389468691889024,24.7798065822,2.9878625773,3112.434,2476.026,24.7797772755,2.9878429767,9.80207,6.56465,15.3415,15.6973,14.8145
233,2558815384652943360,24.8405520089,2.5202120959,2894.476,792.383,24.8405427816,2.5202319432,3.08744,-6.64726,15.3418,15.7065,14.8042
234,2560400949139453056,24.9162803668,3.1965677184,2621.634,3227.258,24.9162089391,3.1965810003,23.88542,-4.44839,15.3419,15.6366,14.8805
235,2558869295082437376,24.7788231513,2.7006643866,3116.292,1442.090,24.7788172084,2.7006706225,1.98820,-2.08851,15.3433,15.9783,14.5787
236,2560398509598030208,24.9198903766,3.1454689253,2608.693,3043.290,24.9198791040,3.1454702554,3.76974,-0.44550,15.3542,15.7424,14.8037
237,2512266632178236544,25.5417077826,2.5419179700,372.720,870.617,25.5416723455,2.5419489461,11.85694,-10.37455,15.3606,15.6729,14.8763
238,2558867508376016640,24.6877442615,2.6619484441,3443.884,1302.818,24.6877491982,2.6619835975,-1.65163,-11.77360,15.3630,15.6892,14.8637
239,2560407924166357504,25.1673058544,3.1468239183,1719.319,3048.082,25.1672783185,3.1468242521,9.20843,-0.11180,15.3662,15.7138,14.8534
240,2560319482199813248,25.0005497102,2.6626861943,2318.962,1305.200,25.0005336295,2.6626925305,5.37995,-2.12214,15.3828,15.7056,14.8829
241,2560302852086472064,25.2180902981,2.5869238248,1536.641,1032.430,25.2180604906,2.5869504463,9.97301,-8.91609,15.3916,15.7100,14.9060
242,2560424176322603136,25.0670918358,3.2585941017,2079.525,3450.485,25.0670629945,3.2585907562,9.64395,1.12047,15.4117,15.7568,14.8925
243,2560405003588622848,25.4394621859,3.1335727501,740.994,3000.524,25.4394445345,3.1336269384,5.90300,-18.14882,15.4226,15.7346,14.9408
244,2558863797524301440,24.7351527947,2.5884275725,3273.480,1038.074,24.7351416721,2.5884189116,3.72136,2.90069,15.4305,15.8075,14.8836
245,2560401773773173504,24.9375218868,3.2514877073,2545.245,3424.966,24.9375003700,3.2515040308,7.19481,-5.46707,15.4313,15.9382,14.7579
246,2558782227505398016,24.6515930783,2.3150171179,3574.423,53.829,24.6515915784,2.3149979564,0.50195,6.41758,15.4377,16.1338,14.6295
247,2558814250781577984,24.8781208581,2.4692687276,2759.396,608.951,24.8781291502,2.4692751170,-2.77461,-2.13992,15.4392,15.7317,14.9802
248,2558782227505397760,24.6458857100,2.3212284731,3594.945,76.199,24.6458778414,2.3212420137,2.63321,-4.53502,15.4418,15.9085,14.8044
249,2558868951485025920,24.6670567811,2.7131384137,3518.209,1487.137,24.6670540803,2.7131506729,0.90355,-4.10587,15.4448,15.7454,14.9808
250,2560312404093761408,25.5255743649,2.7392721050,430.977,1581.097,25.5256006532,2.7393100736,-8.79444,-12.71649,15.4472,16.0747,14.6749
251,2560337005666430592,25.6114221392,2.8485423336,122.418,1974.592,25.6113633296,2.8485709423,19.67225,-9.58164,15.4481,15.9335,14.8046
252,2560329309084980224,25.2095134113,2.8871561086,1567.546,2113.269,25.2094988860,2.8871844291,4.85866,-9.48512,15.4594,15.7931,14.9526
253,2560369853576256512,25.0579797820,2.8415711958,2112.388,1949.168,25.0579608348,2.8415836774,6.33802,-4.18038,15.4669,15.8840,14.8833
254,2560324052045039744,25.3023417812,2.7556878262,1233.723,1640.013,25.3023302690,2.7557110469,3.85121,-7.77710,15.4783,15.9458,14.8449
255,2560312953849547008,25.4322069826,2.7442350428,766.731,1598.870,25.4322346806,2.7442636888,-9.26602,-9.59417,15.4876,16.2607,14.6304
256,2560411325780508032,25.5443144223,3.1919201361,364.142,3210.713,25.5443143795,3.1919420147,0.01432,-7.32760,15.4940,15.8170,15.0004
257,2558791504634782208,24.8877504991,2.3165499836,2724.881,59.123,24.8877448675,2.3165492697,1.88462,0.23912,15.4976,15.9410,14.8972
258,2560354151175843968,25.4459705500,2.9675400897,717.444,2402.793,25.4459593394,2.9675456851,3.74965,-1.87401,15.4986,15.8280,15.0027
259,2560315771348070272,25.1558602236,2.6382713788,1760.444,1217.276,25.1557449220,2.6382705540,38.57601,0.27624,15.5084,17.0984,14.2899
260,2560424279401804800,25.0088263001,3.2438672519,2288.955,3397.487,25.0087802835,3.2438846315,15.38724,-5.82078,15.5170,15.8812,14.9840
261,2558867989412379648,24.7497586633,2.6968843969,3220.818,1428.514,24.7497510056,2.6968904351,2.56186,-2.02232,15.5180,15.8867,14.9832
262,2560317626773940224,25.1416135534,2.6900411223,1811.678,1403.648,25.1416053079,2.6900407022,2.75855,0.14073,15.5194,15.8164,15.0574
263,2558884241568624256,24.7261000576,2.8738891092,3305.671,2065.777,24.7259854435,2.8738533829,38.33837,11.96548,15.5225,16.3062,14.6582
264,2560408057309911936,25.2049736257,3.1524459101,1583.918,3068.327,25.2049785777,3.1524485023,-1.65601,-0.86818,15.5291,15.7898,15.1027
265,2560301168459265664,25.2001295029,2.5109068518,1601.222,758.760,25.2001608322,2.5110137551,-10.48278,-35.80417,15.5499,16.0710,14.8708
266,2560359373856100352,25.6081715177,3.0643033812,134.413,2751.359,25.6081039246,3.0642667609,22.60599,12.26492,15.5532,16.2513,14.7372
267,2560356899954910464,25.4650978026,3.0418260776,648.749,2670.250,25.4650591652,3.0418086859,12.92222,5.82485,15.5533,15.9041,15.0328
268,2558799716612265216,25.1735987352,2.4583864802,1696.637,569.678,25.1735896388,2.4583770461,3.04378,3.15968,15.5645,15.8648,15.1026
269,2560408645720889344,25.3075954033,3.1658929775,1215.036,3116.778,25.3075757423,3.1658642141,6.57481,9.63348,15.5828,16.1272,14.8858
270,2560390297620557696,24.6583959336,3.0067695151,3548.916,2544.263,24.6583700388,3.0067757983,8.66079,-2.10435,15.5852,15.9139,14.7328
271,2560355353766685824,25.4163882838,3.0143441888,823.840,2571.264,25.4164020212,3.0143409033,-4.59460,1.10040,15.5907,15.9326,15.0743
272,2558856375820791424,24.6616170973,2.5058916467,3538.078,741.021,24.6615826576,2.5060038321,11.52354,-37.57326,15.5933,15.9819,14.9982
273,2560377790675340928,25.2324430607,2.9317447628,1485.116,2273.794,25.2324428603,2.9318245847,0.06702,-26.73405,15.5969,16.3712,14.6586
274,2560315462110627328,25.0680159248,2.6250193428,2076.353,1169.576,25.0680076975,2.6250334636,2.75261,-4.72936,15.5991,15.9517,15.0781
275,2560330442956370944,25.3610276818,2.9389108322,1022.817,2299.655,25.3610308928,2.9389452242,-1.07400,-11.51860,15.6005,16.0880,14.9525
276,2560308933760186624,25.5472330856,2.7025194906,353.046,1448.809,25.5472624935,2.7025700874,-9.83836,-16.94592,15.6059,16.1896,14.8769
277,2558862938530842496,24.7738478543,2.5827913551,3134.319,1017.740,24.7734227047,2.5831944860,142.24690,-135.01699,15.6250,16.3944,14.7630
278,2512254365751416576,25.5874707494,2.3331381679,207.841,119.010,25.5874857627,2.3331619516,-5.02409,-7.96565,15.6417,15.9889,15.1255
279,2560422041723462912,25.2058863568,3.2490108700,1580.655,3415.979,25.2058752441,3.2490191756,3.71588,-2.78172,15.6521,16.1325,15.0047
280,2560320753510131456,25.1670756082,2.7210071232,1720.117,1515.126,25.1670407550,2.7210276748,11.65992,-6.88316,15.6576,16.0898,15.0604
281,2560310926624984320,25.3816645363,2.7013914513,948.448,1444.592,25.3816641255,2.7014117517,0.13745,-6.79903,15.6600,16.1764,14.9770
282,2560357415350984448,25.4909425905,3.0679660736,555.863,2764.386,25.4907369014,3.0680215111,68.79087,-18.56718,15.6600,16.5835,14.4322
283,2560381089210698368,25.0186524509,2.9652185350,2253.745,2394.314,25.0186700324,2.9652398925,-5.88050,-7.15308,15.6608,15.9839,15.1707
284,2512260202611842432,25.4194013383,2.4767761104,812.555,635.984,25.4194046103,2.4767776463,-1.09484,-0.51440,15.6620,15.9328,15.2243
285,2560300172026879744,25.3412771920,2.5594656955,1093.598,933.625,25.3412743540,2.5594782519,0.94958,-4.20539,15.6637,16.1588,15.0163
286,2560356178400404992,25.4864585979,3.0317327804,571.945,2633.936,25.4864311053,3.0317553369,9.19497,-7.55467,15.6667,16.0446,15.1191
287,2560329034207100160,25.2425859933,2.8754678753,1448.632,2071.199,25.2425095993,2.8754467399,25.55375,7.07869,15.6758,16.1503,15.0369
288,2560408095965048576,25.2318557883,3.1659755550,1487.290,3117.043,25.2318461895,3.1659650779,3.20994,3.50901,15.6918,16.0440,15.1509
289,2560391259693236992,24.7831878962,3.0239258743,3100.237,2605.854,24.7831642009,3.0239763695,7.92499,-16.91191,15.6977,16.1093,15.1185
290,2560351127518867968,25.4786616919,2.9485088910,599.891,2334.313,25.4786980344,2.9486285281,-12.15576,-40.06900,15.7151,16.7139,14.7198
291,2560308757666309760,25.5064435811,2.6719029153,499.697,1338.541,25.5063857063,2.6720353625,19.36242,-44.35936,15.7211,16.5465,14.8208
292,2560404178954902912,25.4119663618,3.0873710127,839.797,2834.165,25.4119631425,3.0873832188,1.07662,-4.08808,15.7281,16.3334,14.9839
293,2560588415872106112,24.7900351911,3.2425844040,3075.382,3393.059,24.7899973468,3.2425826223,12.65454,0.59671,15.7321,16.0640,15.2305
294,2558814280845673856,24.8858371278,2.4775446150,2731.635,638.739,24.8858104808,2.4775736406,8.91632,-9.72130,15.7323,16.0507,15.2381
295,2560388098597308032,24.8432290207,3.0027823053,2884.401,2529.669,24.8432225099,3.0027718922,2.17759,3.48757,15.7475,16.1154,15.2076
296,2560297418952603136,25.3414419504,2.4785747225,1092.957,642.409,25.3414270133,2.4785816995,4.99807,-2.33675,15.7506,16.3014,15.0475
297,2560337314904076032,25.5526467183,2.8500094829,333.762,1979.793,25.5526724756,2.8500291486,-8.61598,-6.58647,15.7614,16.8188,14.7383
298,2560355456845899392,25.4237552794,3.0301019294,797.368,2628.000,25.4237038118,3.0301147638,17.21347,-4.29851,15.7702,16.2308,15.1522
299,2512254674989061632,25.5480152744,2.3458918355,349.792,164.885,25.5479255394,2.3459286609,30.02896,-12.33361,15.7705,16.0491,15.3307
300,2560402735845892352,25.3800017384,3.0673399462,954.692,2762.023,25.3800021386,3.0673708686,-0.13384,-10.35655,15.7751,16.4437,14.9958
301,2560323979030438912,25.2747066224,2.7498504587,1333.093,1618.987,25.2746787102,2.7498749808,9.33762,-8.21295,15.7872,16.1292,15.2810
302,2558863522646393856,24.7977861622,2.6059476341,3048.200,1101.081,24.7977328762,2.6059509011,17.82815,-1.09417,15.7923,16.2420,15.1830
303,2558880874314238720,24.6553532263,2.7454996787,3560.249,1603.659,24.6553524750,2.7455190739,0.25136,-6.49586,15.8029,16.2968,15.1508
304,2560357789012659584,25.4596883031,3.1055958119,668.258,2899.824,25.4596624652,3.1055992863,8.64095,-1.16365,15.8057,16.3510,15.0925
305,2560391912528265216,24.8340988516,3.0691656969,2917.162,2768.666,24.8341032895,3.0691729213,-1.48424,-2.41959,15.8098,16.2572,15.1952
306,2560324636160590848,25.3239855186,2.7935892899,1155.916,1776.470,25.3239644636,2.7935986610,7.04339,-3.13858,15.8183,16.5931,14.9582
307,2560383975428716416,25.1740370098,3.0991299433,1695.118,2876.379,25.1740515395,3.0991577355,-4.85916,-9.30819,15.8402,16.1760,15.3135
308,2560402422312764928,25.2926535277,3.0416358103,1268.690,2669.430,25.2926271429,3.0417403940,8.82437,-35.02728,15.8425,16.6116,14.9893
309,2560314019001414784,25.1446024370,2.5613677295,1800.930,940.419,25.1445842796,2.5613867798,6.07525,-6.38033,15.8843,16.3244,15.2837
310,2560407614928712448,25.2174719219,3.1396543711,1538.988,3022.279,25.2174641354,3.1396538029,2.60396,0.19029,15.8879,16.4932,15.1497
311,2558816724682737920,24.9403236265,2.5715570720,2535.602,977.160,24.9403122352,2.5715584052,3.81134,-0.44653,15.8882,16.4227,15.2022
312,2510755525244302080,25.3359222669,2.3246182588,1112.719,88.133,25.3358353653,2.3246562161,29.08124,-12.71270,15.8966,16.9337,14.8831
313,2560587007122833920,24.7512190272,3.1735844751,3214.990,3144.692,24.7512584068,3.1736687496,-13.16885,-28.22528,15.9113,16.7979,14.9824
314,2558814800537391360,24.9137502591,2.5110224305,2631.215,759.245,24.9136551297,2.5110653288,31.83023,-14.36756,15.9116,16.5052,15.1718
315,2558861426702326912,24.6639264613,2.6247697617,3529.596,1169.002,24.6638960728,2.6247826919,10.16708,-4.33061,15.9126,16.5392,15.1013
316,2560333157375735040,25.6005581979,2.7802517487,161.386,1728.722,25.6005544323,2.7802544603,1.25969,-0.90818,15.9157,16.3200,15.3485
317,2560351024439653248,25.4999908630,2.9396370158,523.194,2302.397,25.4999765931,2.9396567842,4.77301,-6.62086,15.9246,16.5110,15.1928
318,2560415380229606144,25.4189610189,3.2571569455,814.795,3445.434,25.4188542580,3.2571669431,35.69870,-3.34837,15.9293,17.4920,14.7136
319,2560331263295074816,25.3353987575,2.9588521287,1114.973,2371.428,25.3353344671,2.9588875955,21.50352,-11.87858,15.9387,16.2075,15.5057
320,2560328106494164992,25.2424386662,2.8462902949,1449.153,1966.160,25.2423441904,2.8462185320,31.60292,24.03492,15.9434,16.8691,14.8561
321,2560424794798103552,25.0919124455,3.2844357302,1990.308,3543.515,25.0918802973,3.2844631277,10.74942,-9.17600,15.9838,16.6024,15.2310
322,2510756349878022784,25.3119762418,2.3412354192,1198.866,147.948,25.3119444974,2.3412340040,10.62299,0.47398,15.9885,16.3482,15.4599
323,2560368891503562496,24.9592060590,2.8178691399,2467.552,1863.882,24.9590102011,2.8177424794,65.51763,42.42129,15.9908,17.2440,14.8844
324,2560407718007928192,25.1619735975,3.1221306455,1738.485,2959.183,25.1619548063,3.1221107833,6.28423,6.65225,15.9931,16.3923,15.4233
325,2560383322593689728,25.0799949804,3.0470402310,2033.189,2688.857,25.0800170366,3.0470865972,-7.37667,-15.52900,15.9954,16.9341,14.9914
326,2560397547525357952,24.8782654068,3.0650796183,2758.388,2753.913,24.8782672120,3.0650676319,-0.60375,4.01448,15.9989,16.6834,15.1827
327,2560308727601756672,25.5630471010,2.6976115727,296.169,1431.159,25.5630311312,2.6976324865,5.34267,-7.00448,16.0132,16.3476,15.5052
328,2560405205451632000,25.4420890728,3.1647312676,731.579,3112.703,25.4420981251,3.1647530465,-3.02718,-7.29421,16.0134,16.3760,15.4708
329,2560350818281223552,25.4822909431,2.9181241145,586.811,2224.929,25.4822539550,2.9181666687,12.37203,-14.25229,16.0145,16.5559,15.3310
330,2558809509137682944,24.7894303637,2.4980484536,3078.368,712.637,24.7894521099,2.4980699271,-7.27634,-7.19192,16.0307,16.7249,15.2288
331,2560310136351003392,25.4418388342,2.6611740771,732.020,1299.854,25.4418374464,2.6612440137,0.46431,-23.42325,16.0336,16.3600,15.5325
