field,source_id,RA,Dec,mag_nb,mag_bb,line_flux_erg_cm2_s,logL_Lya_erg_s,area_arcsec2,priority
j0140,24,24.80323482871256,2.4198006391994293,23.94553,25.082863,1.2709694532151783e-16,42.689879221841295,58.816892592354776,1
j0140,255,25.34313138261471,2.873600983011243,23.826042,25.210386,1.574838414284795e-16,42.78298010888589,58.19077180379204,1
j0140,371,24.93640198802279,3.095973664730117,23.88238,25.156422,1.4332055711176726e-16,42.74205259677469,56.38504600852119,1
j0140,321,24.914358112642017,2.978349849607565,24.598928,26.448175,8.772097615492339e-17,42.528847564940726,55.60957643725016,1
j0140,210,25.01460837965975,2.7854777085952187,24.251305,27.577501,1.408218554686291e-16,42.73441417138325,55.114246128269045,1
j0140,308,25.25221904279125,2.957202325066948,21.922031,23.489407,9.642972904398738e-16,43.56995505554721,52.42031130758308,1
j0140,320,25.00106867091649,2.975934885326899,23.603968,24.278515,1.2408697091099892e-16,42.67947029222195,50.3916891135528,1
j0140,271,24.846639757257066,2.901344797666894,23.132647,24.38192,2.82937562752177e-16,43.037434717260325,49.23097128348769,1
j0140,351,24.723731215868856,3.0216509053912777,24.158808,25.272533,1.0318921637270028e-16,42.599378423498095,46.81963427211285,2
j0140,409,25.404174608576543,3.171754124772904,23.514454,25.804213,2.5585799578228723e-16,42.99374310269571,46.33105729422358,2
j0140,221,24.66467341771488,2.8019054253221656,24.65122,99.0,1.0220790830083576e-16,42.59522860958071,45.73795778620523,2
j0140,185,25.270769696088745,2.758193563127597,24.11959,26.314568,1.4468969591821294e-16,42.7461817130231,45.218255447154135,2
j0140,154,25.39522219289031,2.69985591123998,23.440916,24.532677,1.9760703445364003e-16,42.881546509725865,44.92404027428917,2
j0140,45,25.273918399918145,2.462646228695617,22.959877,23.97014,2.9392395763078124e-16,43.05397909579423,43.71565112351101,2
j0140,299,25.24168809669527,2.94468280037797,24.59205,99.0,1.0793256558638752e-16,42.61889660958072,43.47996589963519,2
j0140,234,24.683855149543827,2.829845684382847,23.886776,25.298279,1.5034292706128014e-16,42.762827110471925,43.39832547729944,2
j0140,275,24.930415895102424,2.908286192484252,23.35845,24.872103,2.528026408780735e-16,42.98852571554854,42.7912423574486,2
j0140,95,25.340631064177675,2.584861698153856,22.892437,23.734003,2.7852631119776645e-16,43.03061033650263,42.65047823123866,2
j0140,277,25.37786214211992,2.9073847219801947,24.173664,25.63334,1.1730908236455423e-16,42.65507574668927,41.98783671583129,2
j0140,128,24.7791181354988,2.6327917754467984,24.016382,24.91049,1.0291219411131931e-16,42.59821094665598,41.79357304073125,2
j0140,328,25.44665302459004,2.993104046857232,24.018358,25.010925,1.0969091937387178e-16,42.6259147856347,40.83459540276395,2
j0140,415,25.27195320244132,3.1890865687662675,23.856627,24.769842,1.2085220129066586e-16,42.66799867447371,40.28710720457722,2
j0140,59,24.77050748913847,2.477557403087049,23.90361,25.495358,1.565122273920281e-16,42.78029238121502,40.007258279017535,2
j0140,4,24.94615817958689,2.346022106787826,24.076088,24.919895,9.379290213283252e-17,42.55791408307382,38.34116943955715,2
j0140,441,25.02837020552036,3.2281598930907305,24.081171,25.915525,1.4088629943358388e-16,42.73461287105433,38.27282455387281,2
j0140,287,24.676592592029376,2.918958530928712,24.285385,25.813654,1.0812324051957148e-16,42.61966316239233,37.99822790588746,2
j0140,53,25.25453038916056,2.4679395593456817,24.697315,29.190073,9.639654305188462e-17,42.56980556872436,37.90929736391811,2
j0140,127,24.73646647408862,2.632324586949375,24.198938,25.643621,1.140479304908189e-16,42.64283151809354,37.68431261532482,2
j0140,352,25.325469916233548,3.0839134999467928,24.070288,25.521734,1.2868124124745728e-16,42.69525935051455,37.37813546817165,2
j0140,50,25.350536100233377,2.466169759442924,23.614773,24.45712,1.4328425442396911e-16,42.74194257728836,36.81110346222535,2
j0140,391,24.79445069641051,3.1354455080489,24.269241,25.938435,1.1407160152390595e-16,42.6429216480267,36.487712550657164,2
j0140,194,25.32248477363864,2.771014182083935,23.993063,25.56911,1.4350413090678768e-16,42.7426085119411,36.05224513557404,2
j0140,338,25.42899319725728,3.001255351371051,24.31214,26.70198,1.242153309471173e-16,42.679919309890586,35.85707418330808,2
j0140,273,24.897907434040498,2.9020532975513955,23.999163,25.111351,1.1943959727843944e-16,42.66289243948268,35.28404139743488,2
j0140,454,25.05634591346014,3.2429902696245487,24.21877,25.081203,8.343285705636331e-17,42.507081224822606,33.778025105429485,2
j0140,314,24.91152229315064,2.967438421457876,24.303572,26.373735,1.1986489446016616e-16,42.66443611643011,33.62650035549967,2
j0140,115,24.851935944183456,2.605028587895021,23.921944,25.967176,1.6965995582709543e-16,42.815323458691786,33.5805405699582,2
j0140,97,25.340744400130017,2.5879537369376613,24.08332,25.147757,1.07747726911112e-16,42.61815222597999,33.556367391229855,2
j0140,79,25.002018663787723,2.4953360475148387,23.18237,24.043173,2.1645062777898927e-16,42.92110295884945,32.891040570472306,2
j0140,68,24.933563319412823,2.489362668185296,24.069763,25.17252,1.113732555636367e-16,42.63252502385484,32.10546830345766,2
j0140,254,25.29101055783389,2.8682292281646817,23.916819,26.20342,1.76554267142456e-16,42.832622327594784,31.003853953196348,2
j0140,278,25.28370774318336,2.9103413040469555,24.179039,99.0,1.5789082736068698e-16,42.78410100958071,29.859684974766804,2
j0140,344,25.50112308187982,3.0084641887681203,24.010286,26.086906,1.572010805268224e-16,42.782199635950775,29.65259563824248,2
j0140,18,25.064903884598856,2.400481104386265,24.073366,25.95398,1.4324286283313632e-16,42.74181710127901,29.26400109249045,2
j0140,179,25.149134876452795,2.749165720780408,24.320093,25.40169,8.745179617142934e-17,42.52751284297528,28.45276982852223,2
j0140,223,25.330430746098266,2.804553628733185,24.3004,25.647388,1.0035921839343567e-16,42.587301379431146,28.373409324659537,2
j0140,288,24.93642009625788,2.9195556514177388,24.652195,27.215574,9.248357984188624e-17,42.55180874111346,26.2922868505849,2
j0140,239,24.90961675114414,2.8358953625402066,24.565357,26.162832,8.521864298961397e-17,42.51627872337133,25.73728185866721,2
j0140,369,24.93479372664189,3.0951041695178425,24.764925,99.0,9.204548713216524e-17,42.54974660958071,25.20006877851089,2
j0140,243,25.47322612866757,2.84261374055205,24.69364,99.0,9.829162169751492e-17,42.57826060958071,24.30437773421164,2
j0140,420,25.068137798504008,3.1957203372829133,24.122675,25.397923,1.1492283695893372e-16,42.64615044744639,23.52066119010921,2
j0140,256,25.274947652433468,2.874547592424001,24.684668,27.408215,9.104069613821472e-17,42.544979678974784,23.102427250445352,2
j0140,356,25.386723602757403,3.0862794677809444,24.500837,99.0,1.1739178341836161e-16,42.65538180958071,22.27308901547474,2
j0140,22,25.218479228129755,2.4116336417499555,23.915483,24.930292,1.2222852173711043e-16,42.67291666842444,15.317969190436909,2
j0140,370,24.931015653458964,3.095163267052418,23.458485,24.125654,1.407562301842765e-16,42.73421173588961,7.668324996391053,2
j0140,357,24.935977301369707,3.087395444741225,23.280214,24.016834,1.7798349257146195e-16,42.83612383378175,0.0,2
j0140,143,25.18346938230257,2.6777088928412813,23.711214,24.779442,1.5211024638250674e-16,42.76790257888901,0.0,2
j0140,444,25.15715853054783,3.2284466114856403,23.964886,24.813448,1.0429476890398711e-16,42.6040066352337,0.0,2
j0140,309,25.17285183661116,2.9589554586158218,24.003094,24.851868,1.0070496492380455e-16,42.58879499162802,0.0,2
j0140,248,25.15574661538449,2.8600153403790425,23.846996,24.50284,9.719956674331476e-17,42.57340843820898,0.0,2
j0140,173,25.43438033854972,2.7425050149564467,24.96268,25.808935,4.153025284472462e-17,42.20410868429174,87.99068760599465,3
j0140,460,25.29612327471398,3.249157364891021,24.64492,25.323223,4.776207725954924e-17,42.26482731588808,70.13586970787595,3
j0140,11,25.21872784952719,2.390883600815685,24.903296,25.898201,4.862056610089158e-17,42.27256412023103,64.53037285712317,3
j0140,269,25.344904856238088,2.8995463592044843,25.38826,26.364437,3.074453606458869e-17,42.07351205302091,62.72122131396377,3
j0140,171,25.035203171227742,2.741671051321311,25.517044,28.360546,4.268660060928528e-17,42.2160356797993,59.79072947690484,3
j0140,147,24.877818860933605,2.68540718064324,24.678255,25.455318,5.0958853609582e-17,42.29296375847732,58.96790995735607,3
j0140,71,25.01851577801514,2.4921664818270064,25.472918,27.981602,4.319485854031191e-17,42.22117616516324,53.10262261581752,3
j0140,251,24.781616466584065,2.863739359891342,24.729273,25.6575,5.466310184700333e-17,42.323438381110805,51.52946476870163,3
j0140,73,24.943596133596422,2.492969327730921,25.165966,26.6484,4.7377901855874925e-17,42.26131993305516,49.97054596552015,3
j0140,381,24.995240336678258,3.116082331119917,25.23149,99.0,5.989305976059248e-17,42.36312060958071,48.69411004394766,3
j0140,310,25.24310530731521,2.9617004687180115,25.320824,99.0,5.5162367906432014e-17,42.327387009580704,48.64093927973048,3
j0140,280,24.91443833311839,2.913380206365836,25.419847,27.521788,4.308860539667758e-17,42.22010654706528,48.60447347287123,3
j0140,283,25.54814316558159,2.914296576164275,25.368807,26.170689,2.7560405495508522e-17,42.02602971214534,48.36713077493545,3
j0140,204,25.059993699131205,2.7805841766208776,24.62309,25.934732,7.355197539760494e-17,42.45233845023878,47.113982292163385,3
j0140,296,25.2469340487776,2.939503175160029,25.591478,29.930561,4.220115138700341e-17,42.211068409213,46.54376344577451,3
j0140,48,24.99418887960819,2.4637762442894826,25.553896,27.588846,3.76753319376508e-17,42.16180119644478,46.35916546297222,3
j0140,155,25.29805524893164,2.7048419695669823,25.544226,26.478592,2.5913227746180158e-17,41.99926562108385,45.51674441956405,3
j0140,428,24.885053082313306,3.211405368198124,25.142662,27.094225,5.422749683876566e-17,42.31996366680448,45.145408615726566,3
j0140,56,25.46367736219965,2.469962071082624,25.079334,26.440132,4.922789735823391e-17,42.27795539550783,44.8257029261442,3
j0140,238,25.371512731245783,2.8339767383880914,24.729307,26.733324,8.009608560592591e-17,42.48935540119779,44.21067622923091,3
j0140,385,25.452919528038844,3.1279566330656694,25.14079,26.266994,4.203455652558885e-17,42.20935057896856,43.43433705112012,3
j0140,180,25.310949242273505,2.7505274367771864,24.800714,27.488148,8.156686997693966e-17,42.49725790623794,42.55770492185677,3
j0140,313,25.07036847092603,2.963970832421904,25.170263,99.0,6.336760607273064e-17,42.38761140958072,42.02099261398811,3
j0140,87,25.219442315434915,2.507011888722768,25.13043,26.02145,3.6802644591591234e-17,42.15162313674784,41.43557696059944,3
j0140,355,24.99856274774398,3.084132156154271,25.33181,28.160116,5.057125580989548e-17,42.28964784747683,41.16357603665972,3
j0140,85,25.13861525324274,2.505370119079026,24.927038,25.854313,4.5530899966323647e-17,42.24405034378178,40.46093456150322,3
j0140,336,25.170217269054376,2.999696296232935,24.68769,25.348188,4.5042279044185013e-17,42.23936446588239,40.44630778041815,3
j0140,137,25.11568438896964,2.662574755415358,25.036566,25.738035,3.410858815672132e-17,42.118607852299625,39.65688571418683,3
j0140,425,25.131937679010885,3.209877618505036,25.858252,99.0,3.3625728375878915e-17,42.11241580958071,39.51026408534015,3
j0140,103,24.733108491065728,2.5906185570643583,25.00681,26.521278,5.540450665852928e-17,42.32928920121667,39.22086335594432,3
j0140,293,25.224267606463087,2.929028672256322,25.127796,27.53306,5.87049238925898e-17,42.35441863845116,38.66768745402274,3
j0140,404,25.12649627396862,3.150772982081524,24.886074,25.55652,3.79290039270401e-17,42.16471554672281,38.35427493467804,3
j0140,456,25.26317676168167,3.243375449167934,25.331774,26.461716,3.5320882317896484e-17,42.13377565284458,38.34586105590942,3
j0140,230,25.13715174493872,2.829060000151237,24.79705,26.111713,6.273706386959263e-17,42.38326829870727,38.345681497505325,3
j0140,14,25.21839968545744,2.3937899219408147,25.21032,26.052948,3.2966703137021616e-17,42.10381962642808,38.33172085078688,3
j0140,37,25.45736362194223,2.4529931133932235,24.95127,26.128088,5.130274014965003e-17,42.29588467109434,38.303807298092806,3
j0140,272,25.490998636873577,2.902355948102444,25.155396,25.937382,3.2979055649033583e-17,42.10398232462023,38.119237786446014,3
j0140,411,25.14748036862526,3.179606721222465,25.27204,26.619759,4.1022316781269465e-17,42.198764293091735,37.80555760635568,3
j0140,116,25.24360921593987,2.606075048868633,24.606192,25.908651,7.443530922909101e-17,42.45752310601257,37.66889050298591,3
j0140,294,25.261296800863047,2.9345658282337266,25.797169,99.0,3.557172289449889e-17,42.13684900958071,37.34549723775072,3
j0140,423,24.888031697962656,3.204882005416619,25.04314,27.003412,5.952741449137969e-17,42.36046112895173,37.044761028022194,3
j0140,120,24.961745089764506,2.616132996647706,25.224035,27.40837,5.224034529599609e-17,42.30375014795721,37.02567839014197,3
j0140,206,24.83557884664919,2.783981640488103,25.369532,99.0,5.2742377211907805e-17,42.30790380958071,36.918257314010646,3
j0140,407,24.95406484628937,3.1723183350535744,24.971027,26.484526,5.724406737705275e-17,42.34347459331829,36.49011912400996,3
j0140,388,25.026335527789684,3.1331628792495843,25.712486,27.204473,2.8725660200468075e-17,42.04401412794388,36.0362924747002,3
j0140,225,25.15867642283259,2.8092633636088657,25.470137,26.756342,3.337081673406123e-17,42.1091109450249,35.848286591239734,3
j0140,264,25.244685989120555,2.883230693610732,24.7114,25.871435,6.347697494289954e-17,42.38836033094884,35.65893349894007,3
j0140,44,25.352699613327253,2.4588915424212616,24.73437,25.619465,5.27752979960524e-17,42.30817480333279,35.32349036247164,3
j0140,136,25.044957691296915,2.662187990564259,25.816137,99.0,3.4955675614538645e-17,42.12926180958071,35.091024966798926,3
j0140,215,25.61933709623212,2.79035752513839,24.746012,25.403358,4.2538394894514496e-17,42.21452520769864,34.201035393325576,3
j0140,300,24.88404050646324,2.945140730686762,24.729324,25.645079,5.419316440572053e-17,42.31968861984297,33.86811030037667,3
j0140,364,24.934913385099865,3.0887731679089336,25.74367,29.357199,3.602843648522832e-17,42.14238952468957,33.55301532412609,3
j0140,316,25.00782182654603,2.9686542665363342,24.989847,25.807623,3.959189140737842e-17,42.18335035872168,33.35934220541596,3
j0140,455,25.267532636688944,3.242384952898761,25.34365,29.837875,5.315412425459261e-17,42.311281076388354,33.34757654757037,3
j0140,337,25.29461927865643,3.0001225300093948,24.847414,26.3794,6.450422157255655e-17,42.3953322476988,33.11776437550027,3
j0140,462,25.28896645377085,3.251468206586132,25.304932,26.035595,2.741728023018313e-17,42.02376848006344,33.003633986907126,3
j0140,393,25.145204859875488,3.1366949049712662,25.985254,99.0,2.991375280351896e-17,42.06161500958071,32.62821895464232,3
j0140,46,25.463777463559666,2.460915441570208,25.461641,27.85422,4.3103343387129625e-17,42.2202550673872,32.268458632834786,3
j0140,33,25.17568594678203,2.4400186204735723,25.548025,28.195261,4.08396312178148e-17,42.196825920849705,32.053652845521114,3
j0140,191,24.919241265470376,2.768662393872289,24.791454,25.704546,5.1084183756985346e-17,42.29403056754549,31.23962886173444,3
j0140,347,25.34125756660476,3.010841332023146,24.968134,25.759254,3.949828729804849e-17,42.18232237350755,31.220685526760285,3
j0140,392,25.49406754283752,3.135631522360634,24.405048,25.391869,7.655088355206019e-17,42.46969431679977,30.34567250968759,3
j0140,402,25.40413853048966,3.149356563558167,25.676584,28.185284,3.5806870112400044e-17,42.13971046997975,30.118653752404114,3
j0140,39,25.3205927443239,2.4560375363015967,25.54891,27.627825,3.8121045506022347e-17,42.16690891216955,30.031460068181943,3
j0140,249,25.005052288647768,2.8604446104089045,24.608494,25.96794,7.591558673639803e-17,42.46607506205235,29.98937730903358,3
j0140,390,25.06880950419232,3.135389116369482,24.798344,25.507446,4.280458565433086e-17,42.21723440656357,29.56067489612154,3
j0140,231,25.10077248611755,2.8296206578738863,24.950981,26.460653,5.824285156345592e-17,42.35098673893411,29.16367903088596,3
j0140,433,25.257109918759763,3.21617740424614,24.993063,29.201038,7.305421681501953e-17,42.4493893983178,29.055221914547342,3
j0140,151,24.73489532693629,2.695041922819001,24.906256,99.0,8.081092919542492e-17,42.49321420958071,29.042038168627226,3
j0140,453,25.0184391641008,3.2396104702742874,25.267899,26.662643,4.1888585066034527e-17,42.207839799888376,29.01884134993321,3
j0140,414,25.170934258110066,3.1892964539933435,25.898033,27.493883,2.4961477391885644e-17,41.98301439540472,28.94000840332749,3
j0140,333,25.15350618895472,2.995670521362172,25.090302,27.525751,6.097168136445234e-17,42.37087228045805,28.452600521286072,3
j0140,379,25.04285267906161,3.1027131048553493,26.153204,99.0,2.562659470939749e-17,41.99443500958071,27.862053530213625,3
j0140,93,24.80105966091749,2.516121458655956,25.41165,26.603153,3.38034463773574e-17,42.11470508944734,27.49147262975995,3
j0140,247,25.34521334256944,2.859228641614609,25.70259,27.428543,3.08924591757854e-17,42.07559659053038,27.4619473775034,3
j0140,135,25.445197526023048,2.661395749530932,25.031792,25.98559,4.2082772519074476e-17,42.2098484536025,27.45156708459125,3
j0140,26,24.807364177183977,2.423476192894603,25.211895,26.065351,3.3197414227452226e-17,42.10684836658432,27.407174529609136,3
j0140,134,24.72261973446783,2.658786588423695,25.421858,29.3078,4.885845148615129e-17,42.27468380747843,27.295978534938264,3
j0140,5,25.30978701263568,2.355327601582266,24.723295,25.566498,5.16513297440511e-17,42.29882561584725,27.19617293580844,3
j0140,220,25.48190644462297,2.8008582553912897,25.225826,30.356674,5.967261548099691e-17,42.3615191827083,27.114722271501066,3
j0140,110,25.321019837715607,2.5978201991957173,24.661825,25.727907,6.329956428665396e-17,42.38714482972438,26.9934898026358,3
j0140,172,25.03525853526962,2.7421724094495814,24.937307,28.455334,7.545759421683428e-17,42.46344706375459,26.93508805532897,3
j0140,284,25.2090858651715,2.9153333005994937,24.65196,26.137852,7.614674934023471e-17,42.46739547739245,26.78736666899788,3
j0140,167,24.672094593465747,2.737349461880412,25.522865,26.770176,3.1278046511228997e-17,42.08098373021743,26.66631906497716,3
j0140,145,24.663237279098627,2.681012925510621,24.3737,25.047743,6.103784663965661e-17,42.37134331279793,26.65337560699948,3
j0140,236,24.829233227249446,2.832962073275439,25.195642,26.05915,3.395803104550655e-17,42.11668661013972,26.51151024804956,3
j0140,36,24.82707168636597,2.4502473308066968,24.980446,25.62662,3.3851283155087815e-17,42.11531924464997,26.37538982517922,3
j0140,197,25.55015594101524,2.774798272320345,25.202425,26.289192,3.890829457870652e-17,42.1757863044038,26.207476179271573,3
j0140,350,25.291332611434907,3.022203426186912,25.43049,99.0,4.9862781425330884e-17,42.28352060958071,26.20494189626571,3
j0140,345,25.464912327532343,3.009592765248357,25.240715,25.901789,2.708228726179878e-17,42.01842944943882,26.09498546905768,3
j0140,121,25.18316353477072,2.617743153179285,25.161814,26.121052,3.746581937220953e-17,42.159379344096976,25.573219368055867,3
j0140,260,25.03615129738999,2.877176394778133,24.868912,27.651842,7.719359250346623e-17,42.473325362079486,25.471672934956068,3
j0140,207,25.318696697949527,2.784388154740633,25.681746,27.37633,3.125469400190184e-17,42.08065936041282,25.4195311883806,3
j0140,400,24.886115248389736,3.142888419459985,25.280779,26.136742,3.1216789021207647e-17,42.08013233831648,25.27020944245324,3
j0140,131,24.820290102036537,2.6466702225378955,24.890661,25.771082,4.554327953038969e-17,42.24416840965786,25.230039916499813,3
j0140,202,24.77417683282844,2.7799242016039867,25.75123,28.33736,3.3681203925449443e-17,42.11313171594254,25.22623251190321,3
j0140,29,25.075400152629687,2.430415617037625,24.913036,25.766886,4.373002498276043e-17,42.226523834555,25.22152533599269,3
j0140,141,25.376332768258543,2.6740775545547057,25.336567,99.0,5.4368293350375504e-17,42.32108980958071,25.21072625049185,3
j0140,389,25.026510967269743,3.133181826148367,25.488747,99.0,4.725782181692465e-17,42.26021780958071,25.12062091826266,3
j0140,286,25.16432955225964,2.9174255459344005,24.967516,26.366636,5.532441711405986e-17,42.32866095609152,25.08958144280052,3
j0140,122,25.141252429931217,2.618002632690344,24.670183,25.600927,5.781944036483584e-17,42.347817992912326,24.75465581708154,3
j0140,184,24.663449496015577,2.757840979206418,25.392132,26.031397,2.2986796084265025e-17,41.947222552318046,24.069031519299216,3
j0140,177,24.68302528414945,2.7478484910481606,24.961533,26.343998,5.5302886063851147e-17,42.32849190530307,23.971207294509348,3
j0140,285,24.68332369115556,2.916254686366196,25.099945,26.302666,4.527654790591849e-17,42.24161741591584,23.922245747001423,3
j0140,268,25.5474412395228,2.896084057702128,25.176104,27.376602,5.472277068120469e-17,42.32391218723232,23.458792566896022,3
j0140,10,25.17216741519522,2.386404125152603,24.963865,25.936914,4.535919326777424e-17,42.24240943094416,23.452400511227065,3
j0140,92,24.942928636039333,2.511359816163935,25.57201,99.0,4.376918908493601e-17,42.22691260958071,23.44255084869599,3
j0140,77,25.214463471500967,2.49621489326555,25.0339,25.855396,3.813334247998931e-17,42.1670489830068,22.82711959605163,3
j0140,421,25.06140149817504,3.196791197031017,24.471054,25.51303,7.444393892824703e-17,42.45757345326747,22.803657480683263,3
j0140,343,25.57836039586645,3.004488484098154,25.028862,27.0393,6.08512094052359e-17,42.37001332326476,22.757188830135632,3
j0140,72,25.43628272138467,2.4920501150424856,24.493423,25.741959,8.076880716705213e-17,42.49298777815663,22.67035941671832,3
j0140,439,25.27561206158525,3.2228210663494035,25.791674,27.040997,2.44393171016664e-17,41.973833175517896,22.447398833520005,3
j0140,47,25.26920948739002,2.46272648648028,26.05352,99.0,2.8090825406774046e-17,42.03430860958071,22.360165612277484,3
j0140,445,25.073895908340752,3.229237102054931,25.03263,25.799364,3.643184791085053e-17,42.14722530935973,22.3576768981668,3
j0140,233,25.132091252430392,2.8304506768007105,24.791424,26.125626,6.354031913228939e-17,42.38879350084738,22.285030105894013,3
j0140,326,25.26138657966828,2.9874607635769093,24.826237,27.120867,7.64811202278947e-17,42.46929834957625,22.22076472576982,3
j0140,152,25.53771705762223,2.6961905003020754,24.58377,25.457691,6.012973810399161e-17,42.36483342137291,22.2195347299975,3
j0140,119,25.37602766938452,2.614993592536557,25.274717,25.9798,2.7490952966819018e-17,42.02493390391065,22.009028097501385,3
j0140,257,24.84202480165067,2.875236279968329,24.801653,25.897429,5.65498432168273e-17,42.33817551429107,21.718834672059,3
j0140,408,25.255113945421485,3.1730172796451868,25.649279,27.049728,2.954022314971825e-17,42.05615788079072,21.5417801013414,3
j0140,150,25.026349428809407,2.690922147126628,24.782688,25.472713,4.259094698174241e-17,42.21506140553341,21.42010807076294,3
j0140,449,25.170216133208143,3.23416246020841,25.155403,25.910042,3.2181430320457075e-17,42.09334945173641,21.41350849612791,3
j0140,323,25.47065708194328,2.979263243901645,25.42325,26.252666,2.6813075707567805e-17,42.01409074353048,21.32680678071556,3
j0140,51,24.89648434107568,2.467156159643397,25.829039,99.0,3.4542749287335497e-17,42.12410100958071,21.28747166346369,3
j0140,250,24.665545016738715,2.8628029279132807,25.238224,26.181683,3.455959297317825e-17,42.12431272801809,21.17694484093668,3
j0140,201,24.987782175190496,2.778951537625441,24.931217,27.817656,7.344192883218213e-17,42.45168818347711,21.112917538683703,3
j0140,394,24.815167202803707,3.137327987295353,25.871511,27.57117,2.6275270521405032e-17,42.005291305173806,20.92740481438141,3
j0140,380,25.36650270143311,3.102580651376672,24.804735,26.007156,5.94152746865183e-17,42.35964221837858,20.88520140159368,3
j0140,157,24.907596879929564,2.707838463722206,25.249258,26.968672,4.682873544203656e-17,42.25625653940018,20.82181415986091,3
j0140,274,25.403341406142456,2.9058799256677723,25.765749,99.0,3.661616871282403e-17,42.14941700958072,20.56618302050595,3
j0140,334,25.56280463284381,2.996873088644284,24.914524,26.906704,6.739549679551644e-17,42.41437498809498,20.52519271844357,3
j0140,297,25.22358735304128,2.9421136030778494,25.67433,99.0,3.9832769253891657e-17,42.18598460958071,20.518964923502875,3
j0140,40,24.764672972564,2.456586041100808,25.76246,27.081738,2.5831001490995984e-17,41.99788535358429,20.46884081101692,3
j0140,396,25.353768477157075,3.138037984162424,25.563728,99.0,4.410433726050981e-17,42.23022540958071,20.28464509727404,3
j0140,69,25.432633755402502,2.49146316114858,25.45203,27.36135,4.046096341733884e-17,42.19278032865783,20.02642735468009,3
j0140,430,25.2481799693036,3.212315670425109,25.2522,26.668215,4.281417390786738e-17,42.21733167790085,19.96300285624732,3
j0140,232,25.09653551473028,2.830316248213156,24.69547,25.579964,5.4676379632022784e-17,42.3235438593647,19.955451266209025,3
j0140,175,25.14403621499692,2.7437180519859745,25.123575,26.533052,4.80905150810911e-17,42.26780353777831,19.931213554668425,3
j0140,41,24.84248908504245,2.456520050371492,25.221087,26.266954,3.7392070433053815e-17,42.158523622201336,19.87817784549529,3
j0140,424,25.033100245766462,3.208844176954955,26.233543,99.0,2.379881321622482e-17,41.96229940958071,19.87465316318552,3
j0140,298,25.451997592135207,2.944345261729412,25.63692,26.678888,2.5437882543730642e-17,41.99122506678962,19.74045803914204,3
j0140,386,25.0683789196854,3.129512680449472,24.697119,25.424776,4.7851281701171104e-17,42.26563768398767,19.560781038380423,3
j0140,57,24.98326985423315,2.4714654063573125,25.376644,26.281334,2.962404472217951e-17,42.05738846377772,19.52163388111053,3
j0140,330,25.072840017387787,2.9947657887111108,25.001274,26.740768,5.912295772633972e-17,42.35750026134869,19.23874132253688,3
j0140,49,25.17870184774316,2.464522764513864,25.683897,99.0,3.9483323345728386e-17,42.18215780958072,19.215566486887315,3
j0140,227,24.99676784716664,2.817677472984629,25.713228,27.092535,2.764252968104136e-17,42.02732189368624,19.073862601672563,3
j0140,265,25.3288871764444,2.884350011371964,25.243727,27.138943,4.888479458731567e-17,42.27491790372976,19.02985704424545,3
j0140,138,25.20675172749803,2.6630957933842843,24.314356,25.116076,7.277910388702106e-17,42.44775081301107,19.009072421733123,3
j0140,383,24.79270908753116,3.126079586077054,26.205095,99.0,2.44306206664525e-17,41.97367860958072,18.53845120293565,3
j0140,86,25.47255464408127,2.506027793530874,25.55986,99.0,4.4261741808149416e-17,42.23177260958071,18.51510482393348,3
