field,source_id,RA,Dec,mag_nb,mag_bb,line_flux_erg_cm2_s,logL_Lya_erg_s,area_arcsec2,priority
j2259,92,344.6852417493056,13.506470047282244,24.493284,25.837542,5.1203353376135816e-17,42.66440836884113,21.456307321604225,2
j2259,479,344.3843565238409,13.974462499727034,25.116194,27.825832,3.727937205754696e-17,42.5265785527929,21.09525468735524,2
j2259,632,344.46904247756333,14.193366469815444,25.015524,27.75986,4.1016837053752746e-17,42.56807213182256,21.00259664530453,2
j2259,466,344.6057095024651,13.961434860787048,24.435137,25.413633,4.518479495026617e-17,42.610102280188975,20.80131291957816,2
j2259,351,345.1460788281836,13.810796986855088,24.934347,27.308205,4.264125719113281e-17,42.58493996490783,20.413868178124456,2
j2259,103,344.50671987720506,13.516188958236484,24.913116,26.345942,3.5895441728122385e-17,42.510149266522646,20.127498346056576,2
j2259,536,344.614039628767,14.013693862518627,24.485674,25.328148,3.919414737212958e-17,42.54833118566853,19.98188500052418,2
j2259,337,345.0429225448494,13.80260910057132,24.280607,26.140236,7.189370647986264e-17,42.81180083864674,19.94094914233827,2
j2259,5,345.04599409202973,13.405764064262524,23.693785,24.873085,9.976565095370939e-17,42.95409100500293,19.80023098325357,2
j2259,693,344.8558459754575,14.276724858651558,24.701984,26.493967,4.807867875994657e-17,42.63706248881047,19.689101208103928,2
j2259,702,344.80895696532195,14.297046434198943,24.72104,25.814146,3.71024592465449e-17,42.524512661132825,19.58965979995178,2
j2259,94,344.5100462552064,13.507442757547455,24.470999,25.273811,3.8467036016870516e-17,42.54019868850674,19.248118172245665,2
j2259,320,345.2964466373123,13.788683828674698,24.768616,25.961266,3.7303023898358206e-17,42.526854002895135,19.08504062598378,2
j2259,706,345.0205800413589,14.304059297905695,24.603775,25.588324,3.883155299565553e-17,42.544294724099565,19.06468357552073,2
j2259,367,345.2396685359553,13.835554882160782,24.63281,26.559458,5.2661477129526687e-17,42.676603001102784,18.89579257336289,2
j2259,374,344.9056555409971,13.843944846811556,24.831636,26.934784,4.5192672026469e-17,42.6101779842522,18.82166373683376,2
j2259,114,345.01255942313384,13.530146391315563,24.58124,28.316137,6.436684055648568e-17,42.763772156733815,18.775649392416003,2
j2259,456,344.85237977875715,13.946682007779524,24.573341,25.462574,3.745343698244988e-17,42.52860164209067,18.572021675804645,2
j2259,318,344.6348277408074,13.78840028584732,24.75186,26.024923,3.923564874072895e-17,42.54879080224156,18.536777510591484,2
j2259,460,344.7080048171374,13.95214845027795,24.32238,26.026144,6.68301182790403e-17,42.78008219416594,18.19692731598662,2
j2259,394,345.0900778691377,13.87661101372612,24.416517,25.673122,5.306808731379564e-17,42.67994339942607,18.084476107407124,2
j2259,134,345.05829991302727,13.551178765594488,24.688164,25.80116,3.864280869282672e-17,42.54217864932095,18.054885159944003,2
j2259,396,345.1803665726546,13.883280026056353,24.919416,26.637182,3.869177700644903e-17,42.54272864053237,17.663461613663685,2
j2259,520,344.5644950340356,14.0048368074427,24.75196,25.887154,3.68502039916305e-17,42.52154986073224,17.655136452637464,2
j2259,265,344.6890122547221,13.737952696802926,25.047691,27.343065,3.804988516682691e-17,42.53546331483065,17.34097428509117,2
j2259,238,345.29345603944995,13.712406369912554,24.607523,25.811026,4.348466492941542e-17,42.59344609237952,17.226514305588616,2
j2259,380,345.2359408562696,13.859802624344749,23.81655,24.612768,6.98947969851741e-17,42.79955481218808,16.10307065728969,2
j2259,397,344.7907773908904,13.883839545209993,24.877716,26.791649,4.192612833192378e-17,42.57759472374087,16.044073196859273,2
j2259,157,344.4070372827081,13.64674071988319,23.776321,24.751637,8.272692803321208e-17,42.8727568620211,16.009297450573996,2
j2259,347,345.3158806775972,13.806982654611204,24.622456,26.460901,5.224734555639685e-17,42.67317419527642,14.681206108082137,2
j2259,226,345.0172715911968,13.700290542181031,24.693443,25.782345,3.797259829635698e-17,42.53458027940736,13.582001836575277,2
j2259,60,344.57982235129555,13.477476875921106,24.938005,26.843258,3.959557423424743e-17,42.552756610103785,13.47605447639998,2
j2259,577,344.38114472187885,14.04863474236621,24.993523,26.885778,3.752704419351411e-17,42.52945432309141,13.462632837737395,2
j2259,494,344.7328548608496,13.991010226886011,24.470797,25.7777,5.152775033289985e-17,42.66715114627557,12.794493118597284,2
j2259,98,344.57402509602434,13.513627503005493,24.734974,25.848299,3.701845543879566e-17,42.52352825866183,11.292224668552576,2
j2259,714,344.8443162630316,14.317392076617088,25.011183,27.231054,3.896191998149677e-17,42.545750314482845,9.42442993562416,2
j2259,310,345.1200115001307,13.779472519063113,24.603388,26.06215,4.81562737476233e-17,42.63776283897216,7.051069659789064,2
j2259,117,345.04939263987734,13.531016719586408,23.948158,26.192999,1.0406769528950104e-16,42.97242590107569,5.916682397936096,2
j2259,290,344.5270257327114,13.763363815819144,24.551308,26.157387,5.2785494526301557e-17,42.67762455904925,4.598642777866376,2
j2259,444,344.9740676301759,13.933117854280171,24.062185,24.920212,5.859392199869291e-17,42.72296253299632,4.280278027552201,2
j2259,517,344.8992114716569,14.002351519440325,23.633612,24.650211,9.676608609387152e-17,42.94083313986647,0.4461734561719622,2
j2259,85,344.5723248104681,13.498212974252471,19.296833,20.738554,6.351009577035389e-15,44.75795273204309,0.0,2
j2259,122,345.0318026464192,13.536001914414232,23.280788,24.135328,1.2001885461699512e-16,43.03435944222881,0.0,2
j2259,376,344.3928279985648,13.848897912226198,24.143873,25.119392,5.897689173302725e-17,42.72579184454611,0.0,2
j2259,363,344.5791351742554,13.828227620624702,24.970295,99.0,4.647231723836974e-17,42.622304292550815,0.0,2
j2259,100,344.974057369056,13.513952302677824,24.384775,25.254658,4.392547449968991e-17,42.59782642601399,0.0,2
j2259,246,344.4933317025892,13.71690231854824,24.506712,25.445024,4.121165315519594e-17,42.570130000474464,0.0,2
j2259,80,345.0569677973681,13.49854389119252,24.57828,25.606375,4.081275852285136e-17,42.56590591401408,0.0,2
j2259,147,344.85407360227254,13.56461830979204,24.713549,25.925747,3.9593973182118545e-17,42.55273904899559,0.0,2
j2259,154,344.94441207880016,13.64501002051752,24.554129,25.470823,3.887279191724762e-17,42.54475569800749,0.0,2
j2259,184,344.9476338164748,13.671244166748377,24.531374,25.405653,3.8503775493733226e-17,42.54061328081694,0.0,2
j2259,27,344.9223283258049,13.438643755513448,24.588789,25.506071,3.766682170610414e-17,42.53106894076287,0.0,2
j2259,585,345.07636169208826,14.05940343177632,24.926655,25.947264,2.9480666042132326e-17,42.424647255505725,87.47974589403036,3
j2259,188,344.9245660391585,13.673256524645232,24.997974,26.119606,2.9178664554124816e-17,42.420175375677786,82.91367563352914,3
j2259,430,344.617602976752,13.924497842332528,25.689137,26.77771,1.5174572355681658e-17,42.13622642519656,81.50566856176889,3
j2259,500,344.6907897773618,13.9956838283505,26.011217,99.0,1.7816628650167584e-17,42.205935492550815,77.879539843455,3
j2259,279,344.82328669524856,13.751752229710323,26.013258,99.0,1.7783167868911298e-17,42.20511909255082,65.16473175514955,3
j2259,426,344.8387111637815,13.923064930877215,25.071577,26.910162,3.454844066224934e-17,42.49353841475511,60.87438896195852,3
j2259,534,344.9354979468,14.013781314475109,25.87489,29.376501,1.93972373292898e-17,42.24284984392065,60.26310471293732,3
j2259,83,344.8135306377426,13.502525207107348,25.249718,26.322067,2.2546439053215774e-17,42.30818792429475,56.55050567223947,3
j2259,78,345.0578854424604,13.4961032312758,25.73613,99.0,2.2954103108963826e-17,42.315970292550816,56.49643030338743,3
j2259,418,344.3942087938901,13.911424179911332,25.53414,26.553688,1.6837244762190657e-17,42.18138098966596,54.79510442503378,3
j2259,666,344.74782573362955,14.245474802720128,25.699463,26.814495,1.5240669836378158e-17,42.13811401932732,54.76285001048839,3
j2259,436,344.85202462239863,13.928719795145696,25.82809,27.466982,1.6428553904459842e-17,42.170709301490746,53.57249519165903,3
j2259,271,345.2896400799904,13.743199284980715,25.994383,27.353172,1.2918435399786228e-17,42.06631988221584,52.42331889521516,3
j2259,293,344.7893079157797,13.76422478161378,25.32443,26.341509,2.0394814275156278e-17,42.26462971918683,50.858234573004296,3
j2259,140,345.1931838542281,13.559339845667376,25.286783,30.092176,3.4306175407533656e-17,42.49048226824034,50.23762414985421,3
j2259,574,345.02157107917947,14.047664069253551,25.416553,26.262865,1.6679173265396554e-17,42.17728448461919,48.11081215759204,3
j2259,196,345.1509087308256,13.677186397046064,24.869156,25.768822,2.8736119549609464e-17,42.4135380861742,48.04180890368319,3
j2259,381,344.85484817600485,13.861319095818018,25.816828,28.146765,1.881755159146321e-17,42.22967307980593,48.0102076540783,3
j2259,20,344.6289940871782,13.430283218921932,25.409372,27.171604,2.4895547328884337e-17,42.35123164309251,47.9053912827006,3
j2259,518,344.8703718001451,14.003544001530749,24.865707,26.00283,3.321687272681092e-17,42.4764687068686,47.439799463530576,3
j2259,48,344.9146612887444,13.457584537958592,25.73793,26.564072,1.2208692218562779e-17,42.04177910970491,47.22390270841108,3
j2259,453,344.3451188243107,13.94208896967974,24.885996,25.77678,2.811371429202189e-17,42.40402819137225,47.19321061250872,3
j2259,684,344.67023918299907,14.267858124812149,25.176527,27.628708,3.441642836587716e-17,42.4918757629531,46.01529181241779,3
j2259,302,344.5354601788635,13.77424720962424,25.578808,26.997799,1.935204030423789e-17,42.2418367242612,45.81699417483739,3
j2259,57,344.8022174512579,13.473426905349251,25.396362,26.797564,2.2752795845721826e-17,42.312144734444814,45.10470860420163,3
j2259,231,345.170389779533,13.703010566659788,25.844542,27.213367,1.4884854179312528e-17,42.12785454880935,45.09232755751199,3
j2259,621,344.81129014915297,14.18402989928524,25.205313,26.055218,2.031816215052925e-17,42.262994386326966,44.15082743272583,3
j2259,171,344.37987035283413,13.65944963668852,25.329096,26.697193,2.3922564882285377e-17,42.333917705547286,43.62266159211964,3
j2259,660,344.79173914071475,14.241015601169291,26.074564,28.211481,1.4458747582204088e-17,42.11524064037428,43.44841990956509,3
j2259,262,345.12553877729067,13.732597167379536,25.03433,26.689814,3.4274263876412455e-17,42.49007810043332,42.00874720546699,3
j2259,149,345.1007848999627,13.643261352983146,25.596224,26.608904,1.5836689134645604e-17,42.15477435625347,41.57257392292608,3
j2259,635,344.71200137285183,14.20354768710369,25.065065,26.10816,2.629313654970784e-17,42.37495236127716,41.03898148511658,3
j2259,258,344.9776014517784,13.728460160243332,25.05986,25.92986,2.358959922873893e-17,42.327830526987206,39.9418009108635,3
j2259,631,344.7955717097066,14.193019854842497,25.605183,27.783953,2.241516684949509e-17,42.30565194033453,39.54496290744007,3
j2259,497,345.2000373765095,13.9948580286967,25.994127,27.236742,1.233672866110362e-17,42.0463099772014,39.17954716366387,3
j2259,713,344.79766200640296,14.316823417855938,25.447968,26.767729,2.1055198671711538e-17,42.27846930807933,38.831163074965005,3
j2259,136,344.59266172584483,13.555297384608544,25.557194,26.446894,1.5139018135721537e-17,42.13520767364868,38.16117250745263,3
j2259,400,344.52304576196383,13.888381483382553,25.610641,27.092865,1.91874319674188e-17,42.23812681735983,38.03990377885584,3
j2259,547,344.9480435955305,14.026623748400636,25.178986,26.48525,2.683217949822464e-17,42.383765914962304,37.98439818350199,3
j2259,201,344.75517324416177,13.682603974344094,25.574041,27.36092,2.1510143524401958e-17,42.28775327259313,37.95076604766645,3
j2259,484,344.9636477498446,13.97910846550998,25.486692,28.528233,2.7128591869166214e-17,42.38853721635805,37.6892934541497,3
j2259,483,344.46886172166955,13.978055571967628,25.107983,26.064535,2.3974462920214444e-17,42.33485885122371,37.659103133875846,3
j2259,330,344.86569510937375,13.795837260628875,25.276672,27.5719,3.0814344267841186e-17,42.44386289474447,36.64379841152322,3
j2259,434,344.82432348175456,13.92684809245242,25.235163,26.60612,2.6111574670998805e-17,42.3719430273562,36.48582694785154,3
j2259,687,344.5923208969924,14.271638020020832,25.283453,26.195917,1.9798673446141384e-17,42.251746056975634,36.4564747533326,3
j2259,159,344.8659205159858,13.650707531451602,25.930502,27.161951,1.301810847754024e-17,42.06965785052528,36.06217925277416,3
j2259,217,344.37979688917534,13.691126029975877,25.324587,27.715076,2.9824180946436527e-17,42.42967848999916,35.951518473088214,3
j2259,578,345.0364553972383,14.05041887907943,25.22475,26.109362,2.048637332890299e-17,42.266575047129855,35.88235551949135,3
j2259,523,344.5724314624647,14.0067578772712,25.385967,26.24912,1.737942628938981e-17,42.19514540030196,35.820523792521044,3
j2259,32,344.5759068048706,13.441883253882958,25.296242,26.442835,2.2448049173849048e-17,42.30628856944149,35.28244560556969,3
j2259,145,345.1262162497118,13.562298790881297,24.683956,25.606705,3.463634760891594e-17,42.494642053961286,34.92292904235425,3
j2259,228,344.41005650411574,13.70124915887777,25.672846,26.59122,1.3888805478133357e-17,42.09777485978015,34.45871338034235,3
j2259,549,344.97887463508056,14.02758115606498,25.34167,26.832455,2.4647520811046928e-17,42.346883206388256,34.281635450668574,3
j2259,680,345.0984875394377,14.261156949426171,25.342394,27.206045,2.7060093739923908e-17,42.387439261127696,34.02080677866968,3
j2259,146,344.5172775794055,13.563549222678194,25.619905,99.0,2.5547612963626464e-17,42.362460292550814,33.881075443163,3
j2259,169,344.5702659995754,13.659636651537989,25.782282,27.538967,1.7636426752394894e-17,42.20152056340508,33.696553705394635,3
j2259,333,344.7307614757221,13.797825484176302,25.60642,27.606688,2.176828163732968e-17,42.2929341121032,33.08417712414774,3
j2259,386,344.7548476114874,13.864928605816434,25.180264,27.479326,3.3691964450131325e-17,42.482636298183664,32.64262102570316,3
j2259,358,345.24939994942474,13.82243585855505,25.072634,26.043056,2.4990303293935322e-17,42.35288149136518,32.584594946058914,3
j2259,319,344.52711597763846,13.789090015039736,25.43547,26.504917,1.897084938251811e-17,42.23319674041342,32.5060971901837,3
j2259,19,344.6984630925178,13.428154934013923,25.292822,26.27185,2.051463279098067e-17,42.2671737119699,32.36954514701957,3
j2259,24,344.93303509664673,13.434045074666706,24.987177,25.857693,2.5232582902731746e-17,42.35707167322781,31.85380447252497,3
j2259,572,344.40073881938554,14.046751243224508,25.562668,26.889664,1.8997374712632858e-17,42.23380355343395,31.51332061889983,3
j2259,679,344.8991853458742,14.2608713200686,25.103966,26.321646,2.7702937935122705e-17,42.39763579344815,31.51193123243108,3
j2259,478,344.807972848719,13.974691831996653,25.19467,27.350147,3.2604838524914786e-17,42.46839201811749,31.40581463609796,3
j2259,234,345.2890336784744,13.703306663073054,25.738462,28.704988,2.141440498785465e-17,42.285815976173446,31.148680359168274,3
j2259,722,344.6917181797186,14.324957256606304,25.213587,26.137562,2.1283618712651928e-17,42.28315543452094,30.86983912442913,3
j2259,721,344.81788929210086,14.324294956791308,24.957468,26.139576,3.1194565025256096e-17,42.44918889864503,30.67920955131064,3
j2259,18,344.7396124568538,13.42808625427669,25.790363,26.904116,1.400742808606882e-17,42.10146836589088,30.573018364709675,3
j2259,131,344.6370303580425,13.548584261385214,25.409088,28.501492,2.9224830919893946e-17,42.420861971639766,30.49534560324657,3
j2259,546,344.51574658093085,14.025435309025095,25.363386,27.794235,2.890782557022007e-17,42.41612538992863,30.483616358348417,3
j2259,14,345.0767482629533,13.426492118777054,25.864225,27.508633,1.591363322830397e-17,42.15687930878443,30.388555612984334,3
j2259,710,344.9124175653912,14.31000064774489,25.695126,26.966444,1.6446030538536097e-17,42.17117105676979,30.23998751030399,3
j2259,130,344.7591647111858,13.547510870992754,25.762129,27.051605,1.5577046927217138e-17,42.14759509266184,30.109999034858472,3
j2259,353,345.11997370502405,13.813664463783647,25.421257,27.098982,2.4134627392804134e-17,42.33775056267269,29.915982918319592,3
j2259,606,344.929068470141,14.159984914778992,25.036785,26.494862,3.22996120272106e-17,42.46430727016067,29.83432344353429,3
j2259,247,344.36650478488644,13.717407080047268,25.338917,29.208033,3.2155939401021525e-17,42.46237116595517,29.588331869810126,3
j2259,422,344.74511974866965,13.918731957018872,25.095589,26.314867,2.793734651541012e-17,42.40129511892537,29.580187532445805,3
