_RAJ2000	_DEJ2000	RA_ICRS	e_RA_ICRS	DE_ICRS	e_DE_ICRS	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BP-RP)	Rad	Lum
345.1534472179787	+13.8402488150693	345.15347367233	0.0965	+13.84022725983	0.0639	2815922293179362432	0.5364	0.1009	5.966	0.192	-5.006	0.120	0	3.3427e+03	3.4940e+00	16.8781	0.0011	1.7773e+03	1.5874e+01	17.2270	0.0097	2.2835e+03	1.1150e+01	16.3654	0.0053	0.8615			5791.33	0.0245	0.0110		
345.0826339865324	+13.8783301153593	345.08261794508	0.1014	+13.87833182158	0.0750	2815923323971538560	0.6258	0.1202	-3.617	0.230	0.396	0.130	0	3.7489e+03	4.2787e+00	16.7536	0.0012	1.8276e+03	9.0418e+00	17.1967	0.0054	2.7580e+03	8.8747e+00	16.1604	0.0035	1.0362			5099.89	0.1203	0.0587		
345.1610104930999	+13.8842762038745	345.16100262673	0.0724	+13.88425602672	0.0527	2815923530129972608	0.1705	0.0816	-1.774	0.132	-4.686	0.099	0	4.1346e+03	3.1565e+00	16.6473	0.0008	2.2562e+03	1.2661e+01	16.9679	0.0061	2.7495e+03	7.7173e+00	16.1638	0.0030	0.8041			5817.75				
345.0330244204916	+13.9499138080717	345.03312596139	0.0784	+13.94985290377	0.0665	2815927584579152512	2.4783	0.0929	22.888	0.153	-14.146	0.120	0	3.7202e+03	4.9406e+00	16.7619	0.0014	1.0105e+03	1.0533e+01	17.8400	0.0113	4.1680e+03	1.7968e+01	15.7121	0.0047	2.1279			3869.26	0.1193	0.0695		
345.0037945451290	+13.9409960612402	345.00379670507	0.0821	+13.94097356882	0.0703	2815927653298621568	1.4106	0.0966	0.487	0.160	-5.224	0.134	0	3.7317e+03	4.8292e+00	16.7586	0.0014	1.4209e+03	1.4729e+01	17.4700	0.0113	3.4146e+03	1.2486e+01	15.9286	0.0040	1.5414			4314.65	0.2270	0.1240	0.58	0.103
345.0652089552307	+13.9598260719978	345.06521961389	0.0703	+13.95978858740	0.0597	2815927932471142144	0.5657	0.0844	2.402	0.137	-8.706	0.108	0	4.1389e+03	4.0694e+00	16.6461	0.0011	2.0124e+03	9.6080e+00	17.0921	0.0052	3.0858e+03	1.3809e+01	16.0385	0.0049	1.0536			5395.40	0.2600	0.1270		
345.0258221380502	+13.9717768074232	345.02584812349	0.0850	+13.97177736022	0.0731	2815928237414193152	0.3214	0.1001	5.857	0.168	0.128	0.138	0	3.5867e+03	4.1059e+00	16.8016	0.0012	1.9166e+03	1.5434e+01	17.1451	0.0087	2.4382e+03	8.8581e+00	16.2943	0.0039	0.8508			5799.67	0.3610	0.1790		
344.8324256864565	+13.8379605467586	344.83239256425	0.0718	+13.83794779618	0.0532	2815931265365738240	1.1187	0.0836	-7.470	0.132	-2.961	0.100	0	4.5088e+03	3.5241e+00	16.5532	0.0008	1.8415e+03	1.1193e+01	17.1885	0.0066	3.8637e+03	1.5020e+01	15.7944	0.0042	1.3941			4711.62	0.1440	0.0638	0.62	0.169
344.8600957021482	+13.8558425563382	344.86008898483	0.0950	+13.85582838098	0.0665	2815931329790562944	0.4144	0.1062	-1.515	0.189	-3.292	0.124	0	3.5211e+03	3.0928e+00	16.8217	0.0010	1.7403e+03	1.4501e+01	17.2499	0.0090	2.5257e+03	9.6847e+00	16.2560	0.0042	0.9939			5625.00	0.3760	0.1860		
344.8393964124244	+13.8667726670329	344.83941207166	0.0851	+13.86677525445	0.0606	2815931608963120896	2.3141	0.0957	3.531	0.171	0.601	0.113	0	4.3168e+03	3.5222e+00	16.6005	0.0009	1.1915e+03	7.3380e+00	17.6612	0.0067	4.6689e+03	1.0821e+01	15.5889	0.0025	2.0723			4125.67	0.7103	0.3840		
344.8876211873061	+13.8694735122953	344.88757608731	0.0881	+13.86943716331	0.0721	2815937239665572992	0.3170	0.0995	-10.169	0.167	-8.442	0.122	0	4.4430e+03	4.5861e+00	16.5692	0.0011	2.3760e+03	1.6614e+01	16.9118	0.0076	3.0399e+03	1.1391e+01	16.0548	0.0041	0.8570			5745.00	0.3777	0.1940		
344.8860219459316	+13.9279015324158	344.88597470092	0.0856	+13.92788200461	0.0762	2815937755061693312	0.3431	0.1128	-10.650	0.191	-4.535	0.149	0	4.3025e+03	4.1573e+00	16.6041	0.0010	2.1617e+03	1.3704e+01	17.0144	0.0069	3.1225e+03	1.3506e+01	16.0257	0.0047	0.9887			5191.61	0.7107	0.3307		
344.9288015311967	+13.9144270773338	344.92882645906	0.0891	+13.91443271760	0.0693	2815937793716053376	0.2372	0.0986	5.620	0.185	1.310	0.133	0	3.5043e+03	3.7967e+00	16.8269	0.0012	1.7391e+03	1.3905e+01	17.2506	0.0087	2.5692e+03	9.8400e+00	16.2374	0.0042	1.0132			5298.00				
344.9366445991141	+13.9367003194588	344.93666952661	0.0691	+13.93670211013	0.0569	2815937999874482432	0.6995	0.0810	5.619	0.128	0.416	0.103	0	4.6288e+03	4.2307e+00	16.5247	0.0010	2.2795e+03	1.1806e+01	16.9568	0.0056	3.3665e+03	1.5510e+01	15.9440	0.0050	1.0128			5252.61	0.0910	0.0450	0.76	0.394
344.8401339214163	+13.9351272757230	344.84013695889	0.1017	+13.93509706689	0.0697	2815938442256464768	0.4012	0.1110	0.685	0.211	-7.016	0.132	0	3.2952e+03	3.5892e+00	16.8937	0.0012	1.7647e+03	9.6334e+00	17.2347	0.0059	2.2400e+03	9.0700e+00	16.3863	0.0044	0.8484			6568.36	0.0260	0.0213		
344.8749369961874	+13.9427160589791	344.87495210562	0.0983	+13.94270220521	0.0689	2815938515270556928	0.3788	0.1069	3.406	0.213	-3.218	0.138	0	2.9974e+03	2.5909e+00	16.9965	0.0009	1.4655e+03	1.4343e+01	17.4364	0.0106	2.1896e+03	9.1448e+00	16.4110	0.0045	1.0254			5087.74	0.4900	0.2290		
345.2320664625670	+13.8845529749537	345.23206289736	0.1289	+13.88453498582	0.0986	2816016507581257088	-0.3844	0.1362	-0.804	0.256	-4.178	0.173	0	3.1199e+03	3.7637e+00	16.9530	0.0013	1.6198e+03	9.1851e+00	17.3278	0.0062	2.2493e+03	1.0283e+01	16.3818	0.0050	0.9460			5187.12				
345.1966460022456	+13.9240685110718	345.19666855939	0.0916	+13.92405032366	0.0667	2816017542668970752	1.1811	0.0957	5.085	0.180	-4.224	0.121	0	3.4186e+03	3.5050e+00	16.8537	0.0011	1.2135e+03	1.7885e+01	17.6413	0.0160	3.3332e+03	2.0294e+01	15.9548	0.0066	1.6866			4412.89	1.0210	0.4957	0.61	0.129
345.2172043020590	+13.9365797916320	345.21720380155	0.0840	+13.93656138523	0.0625	2816017675812368384	0.3509	0.0913	-0.113	0.165	-4.275	0.122	0	3.6954e+03	2.8848e+00	16.7692	0.0008	1.9283e+03	1.4855e+01	17.1385	0.0084	2.5483e+03	1.6346e+01	16.2463	0.0070	0.8922			5544.00	0.3080	0.1425		
345.1984195748507	+13.9718389844434	345.19839904039	0.0950	+13.97181633812	0.0706	2816018401662427904	0.2963	0.1073	-4.628	0.174	-5.260	0.126	0	3.0129e+03	3.3293e+00	16.9909	0.0012	1.6809e+03	1.4614e+01	17.2876	0.0094	2.0244e+03	1.1987e+01	16.4962	0.0064	0.7914			5872.50	0.1740	0.0860		
345.1069495892019	+14.0114420558183	345.10756023029	0.1061	+14.01136646630	0.0893	2816022112514168576	8.6100	0.1212	137.607	0.222	-17.556	0.175	0	3.7968e+03	4.4609e+00	16.7398	0.0013	5.6731e+02	9.8315e+00	18.4668	0.0188	5.2343e+03	2.3678e+01	15.4648	0.0049	3.0021			4305.30				
345.1332089996330	+14.0393882565004	345.13320899963	0.8553	+14.03938825650	0.8968	2816022520535522048							1	4.0580e+03	4.2787e+01	16.6676	0.0114	1.7526e+03	1.9945e+01	17.2422	0.0124	4.2728e+03	1.8274e+01	15.6851	0.0046	1.5570			4460.00				
345.0487993652310	+14.0491937801527	345.04884454752	0.0758	+14.04918547038	0.0754	2816034305925786880	1.3056	0.1003	10.180	0.152	-1.930	0.138	0	4.4109e+03	3.9847e+00	16.5771	0.0010	1.6473e+03	1.2493e+01	17.3095	0.0082	4.0166e+03	1.1253e+01	15.7523	0.0030	1.5572			4296.53	0.4285	0.2093	0.68	0.144
