_RAJ2000	_DEJ2000	RA_ICRS	e_RA_ICRS	DE_ICRS	e_DE_ICRS	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BP-RP)	Rad	Lum
344.5153941427218	+13.8841634914920	344.51529391338	0.0922	+13.88410890280	0.0852	2815981293144762112	5.6681	0.1056	-22.599	0.192	-12.679	0.150	0	4.1604e+03	3.8534e+00	16.6405	0.0010	9.4013e+02	1.4110e+01	17.9184	0.0163	4.9786e+03	1.7623e+01	15.5192	0.0038	2.3993			3817.75	0.1293	0.0975		
344.5397242603788	+13.8844007928122	344.53970371186	0.1253	+13.88437425516	0.1091	2815981254489885440	0.0151	0.1540	-4.633	0.232	-6.164	0.209	0	2.9957e+03	3.1568e+00	16.9971	0.0011	1.4858e+03	9.9252e+00	17.4215	0.0073	2.1763e+03	1.0413e+01	16.4176	0.0052	1.0039			5311.33				
344.5609714131886	+13.9745769305033	344.56096003081	0.0900	+13.97456296508	0.0767	2815983041197963904	0.5047	0.1030	-2.565	0.182	-3.244	0.137	0	3.5890e+03	3.5733e+00	16.8009	0.0011	2.0517e+03	2.5870e+01	17.0711	0.0137	2.5390e+03	3.3027e+01	16.2503	0.0141	0.8208			5840.11	0.0340	0.0125		
344.5628973279680	+13.9749431739108	344.56299864725	0.0959	+13.97497038021	0.0828	2815983045491416704	0.8160	0.1110	22.836	0.198	6.319	0.148	0	3.2900e+03	3.2188e+00	16.8954	0.0011	1.4938e+03	1.1952e+01	17.4157	0.0087	2.5987e+03	9.7653e+00	16.2250	0.0041	1.1906			4867.00	0.0160	0.0080	0.66	0.222
344.5557172727676	+13.9822058709641	344.55571299711	0.0834	+13.98219377136	0.0792	2815983109915853184	0.3470	0.1124	-0.964	0.176	-2.810	0.132	0	4.5545e+03	3.7685e+00	16.5423	0.0009	2.1578e+03	1.1460e+01	17.0163	0.0058	3.4331e+03	1.0556e+01	15.9227	0.0033	1.0936			4991.78				
344.5428578854350	+13.9926130675320	344.54276895728	0.1013	+13.99257880082	0.0867	2815983316074292992	2.3263	0.1153	-20.041	0.207	-7.959	0.157	0	3.1011e+03	3.4398e+00	16.9596	0.0012	9.8450e+02	1.2950e+01	17.8684	0.0143	3.2165e+03	2.2867e+01	15.9934	0.0077	1.8749			4008.00	0.1280	0.0747		
344.5961901684199	+13.9812250048170	344.59619860810	0.0898	+13.98114801144	0.0770	2815983801405716096	1.5085	0.1037	1.902	0.179	-17.882	0.131	0	3.3882e+03	3.4078e+00	16.8634	0.0011	1.0738e+03	1.1718e+01	17.7741	0.0118	3.4364e+03	1.5153e+01	15.9217	0.0048	1.8525			4079.57	0.8860	0.4390	0.61	0.093
344.6411374753827	+14.0064741669352	344.64114052050	0.0911	+14.00642984452	0.0753	2815984248082296192	0.6892	0.1046	0.686	0.183	-10.294	0.130	0	3.3750e+03	3.1135e+00	16.8677	0.0010	1.5236e+03	1.4809e+01	17.3942	0.0106	2.6278e+03	1.3590e+01	16.2129	0.0056	1.1813			4920.88	0.2955	0.1370		
344.6829012895215	+14.0354469636045	344.68281504636	0.0723	+14.03539227778	0.0642	2815984419881006592	1.0383	0.0829	-19.433	0.140	-12.701	0.112	0	4.6526e+03	4.2047e+00	16.5191	0.0010	1.9842e+03	1.3453e+01	17.1074	0.0074	3.8141e+03	1.4131e+01	15.8084	0.0040	1.2990			5064.25	0.0320	0.0160	0.56	0.186
344.5718772338060	+13.9871078514308	344.57189052715	0.0893	+13.98709404592	0.0764	2815984518665130240	0.3962	0.1040	2.996	0.173	-3.206	0.132	0	4.0037e+03	3.3349e+00	16.6822	0.0009	2.0561e+03	1.8209e+01	17.0688	0.0096	2.8650e+03	1.2875e+01	16.1191	0.0049	0.9497			5306.00	0.5090	0.2523		
344.5885752747281	+14.0072197575967	344.58855774632	0.0798	+14.00722061740	0.0674	2815984656104105088	0.2819	0.0909	-3.950	0.162	0.200	0.125	0	4.4105e+03	3.4407e+00	16.5771	0.0008	2.4272e+03	1.0618e+01	16.8886	0.0047	2.8679e+03	1.2667e+01	16.1180	0.0048	0.7706			5832.00	0.4263	0.2037		
344.6107168148748	+14.0129198888720	344.61068040847	0.1003	+14.01286876279	0.0769	2815984694758894848	1.5191	0.1024	-8.204	0.215	-11.874	0.135	0	3.9280e+03	4.2469e+00	16.7029	0.0012	1.3521e+03	1.2015e+01	17.5239	0.0096	3.7839e+03	1.3779e+01	15.8171	0.0040	1.7068			4124.54	0.2127	0.1335	0.63	0.104
344.5926925576493	+14.0155744945744	344.59280334023	0.1076	+14.01561470373	0.0932	2815984729118632832	3.4740	0.1126	24.964	0.257	9.339	0.224	0	3.1033e+03	4.8258e+00	16.9588	0.0017	7.7677e+02	8.8267e+00	18.1257	0.0123	3.7120e+03	1.5662e+01	15.8379	0.0046	2.2878			3620.62	0.0550	0.0310		
344.4383068554608	+14.0202883376233	344.43854176623	0.0891	+14.02027381530	0.0637	2815987267444236544	2.1196	0.1036	52.935	0.168	-3.373	0.120	0	4.4114e+03	4.7632e+00	16.5769	0.0012	1.3389e+03	1.0735e+01	17.5345	0.0087	4.6302e+03	1.2576e+01	15.5979	0.0029	1.9366			3982.93	0.2240	0.1140	0.54	0.065
344.4844741181054	+14.0544787587950	344.48445267742	0.0932	+14.05444805175	0.0708	2815987439242960896	1.0477	0.1064	-4.831	0.189	-7.132	0.133	0	3.7952e+03	3.2834e+00	16.7403	0.0009	1.5292e+03	1.3209e+01	17.3902	0.0094	3.2501e+03	9.4901e+00	15.9822	0.0032	1.4081			4806.30	0.1858	0.0820	0.57	0.158
344.4330116500860	+14.0769181644283	344.43301744850	0.0857	+14.07692885949	0.0652	2815987748480624640	2.3310	0.0977	1.306	0.177	2.484	0.122	0	4.2241e+03	3.9532e+00	16.6240	0.0010	1.1942e+03	9.1846e+00	17.6587	0.0084	4.5565e+03	1.1656e+01	15.6153	0.0028	2.0433			3690.00	0.4590	0.2500	0.62	0.063
344.5325746098929	+14.0271003262738	344.53255494830	0.0870	+14.02704157202	0.0742	2815987821495048320	0.4703	0.0998	-4.430	0.178	-13.646	0.132	0	3.9911e+03	2.9254e+00	16.6856	0.0008	1.9397e+03	2.4126e+01	17.1320	0.0135	2.9818e+03	1.1828e+01	16.0757	0.0043	1.0563			5364.07	0.5140	0.2495		
344.5661095065208	+14.1193123772478	344.56610529724	0.0749	+14.11928969718	0.0672	2815988852286721664	0.4100	0.0895	-0.948	0.138	-5.268	0.116	0	4.1036e+03	4.1544e+00	16.6554	0.0011	2.2099e+03	1.7938e+01	16.9904	0.0088	2.8082e+03	2.3114e+01	16.1409	0.0089	0.8496			5694.00	0.0930	0.0470		
344.5220391675340	+14.1209227392422	344.52204552010	0.0725	+14.12092390494	0.0611	2815989569546789888	0.3336	0.0849	1.431	0.135	0.271	0.119	0	4.3943e+03	3.6621e+00	16.5811	0.0009	2.3232e+03	9.5036e+00	16.9362	0.0044	2.9850e+03	1.1266e+01	16.0745	0.0041	0.8616			5793.50	0.3382	0.1690		
344.6303001928017	+14.1302630237815	344.63029529989	0.0864	+14.13024259630	0.0762	2815994620428336384	0.1195	0.0955	-1.102	0.173	-4.744	0.130	0	4.4261e+03	4.1802e+00	16.5733	0.0010	2.1621e+03	1.3133e+01	17.0142	0.0066	3.2727e+03	1.0113e+01	15.9746	0.0034	1.0396			5097.00				
344.3853725797039	+14.0632239951164	344.38537125233	0.1275	+14.06320551628	0.0814	2815999052834536448	0.4959	0.1572	-0.299	0.187	-4.292	0.146	0	3.7187e+03	3.9414e+00	16.7624	0.0012	1.9654e+03	6.2435e+00	17.1178	0.0034	2.5391e+03	1.0175e+01	16.2502	0.0044	0.8675			5763.67	0.0125	0.0060		
344.4080302749458	+14.0803750395637	344.40799952794	0.1016	+14.08035955271	0.0766	2815999400726899840	0.7655	0.1198	-6.927	0.202	-3.597	0.143	0	3.5101e+03	3.3657e+00	16.8251	0.0010	1.4615e+03	7.8927e+00	17.4394	0.0059	2.9443e+03	2.0528e+01	16.0895	0.0076	1.3499			4925.67	0.6893	0.3248		
